"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","net_no_of_data","climate_classification","annual_a_mean","annual_gm_mean","annual_median","annual_ninetieth_perc"
"254","326","United States, Santa Barbara",-119.5399,34.39015,"2001-01-01 0:00:00","2021-01-15 21:20:00",7319.888889,20.054,20,4.3,7.15002665867223,527033,489350,"Subtropical",10.1802523809524,9.4459662337766,10.6216,11.9404
"255","327","United States, Santa Barbara",-119.73012,34.39323,"2005-01-01 0:00:00","2021-03-18 15:40:00",5920.652778,16.221,20,4.8,19.3200371579777,426288,343929,"Subtropical",10.3154,9.98640895050324,10.7892,12.1937
"256","328","United States, Santa Barbara",-119.95032,34.42388,"2001-01-01 0:00:00","2021-03-24 19:20:00",7387.805556,20.241,20,5.2,8.43994337526296,531923,487029,"Subtropical",10.0151238095238,9.81622832543208,10.1838,11.4458
"257","329","United States, Santa Barbara",-119.68575,34.4104667,"2005-01-01 0:00:00","2021-03-03 23:00:00",5905.958333,16.181,20,2.9,28.1699315664464,425230,305443,"Subtropical",8.73499411764706,7.74722434218079,9.7409,12.17332
"258","330.1","United States, Santa Barbara",-119.3681,34.0109,"2003-04-11 21:00:00","2013-04-13 12:00:00",3654.625,10.013,60,3,10.609722728931,87712,78406,"Subtropical",9.27446431818182,8.29945026537336,10.0423333,11.6899677
"259","330.2","United States, Santa Barbara",-119.3681,34.0109,"2003-04-11 21:00:00","2013-04-13 12:00:00",3654.625,10.013,60,9,11.4602334914265,87712,77660,"Subtropical",9.38574826363636,8.57306259777896,10.217931,11.7196667
"260","331.1","United States, Santa Barbara",-120.312,34.0396,"2005-01-13 19:00:00","2007-04-24 20:00:00",831.0416667,2.277,60,3,15.7023964704703,19946,16814,"Subtropical",7.20145213333333,6.59380620682348,7.3726897,9.9094713
"261","331.2","United States, Santa Barbara",-120.312,34.0396,"2005-01-13 19:00:00","2007-04-24 20:00:00",831.0416667,2.277,60,9,4.87817106186704,19946,18973,"Subtropical",7.43655556666667,6.82095389807503,7.1846667,10.37373334
"262","332.1","United States, Santa Barbara",-120.0322,34.0379,"2005-04-21 19:00:00","2007-04-25 15:00:00",733.8333333,2.011,60,3,3.49173905637881,17613,16998,"Subtropical",6.50933333333333,4.31580026030783,7.675,10.24806664
"263","332.2","United States, Santa Barbara",-120.0322,34.0379,"2005-04-21 19:00:00","2007-04-25 15:00:00",733.8333333,2.011,60,9,3.49173905637881,17613,16998,"Subtropical",6.0036667,4.30418842769105,7.0543334,9.25380004
"264","333.1","United States, Santa Barbara",-120.0829,34.0246,"2009-01-15 18:00:00","2012-10-03 12:00:00",1356.75,3.717,60,3,15.0692503761938,32563,27656,"Subtropical",7.284839575,7.20065279752734,7.74407915,8.07169419
"265","333.2","United States, Santa Barbara",-120.0829,34.0246,"2009-01-15 18:00:00","2012-10-03 12:00:00",1356.75,3.717,60,9,1.4310720756687,32563,32097,"Subtropical",7.41880835,7.34543348956874,7.7958,8.21978338
"266","334.1","United States, Santa Barbara",-120.3523,34.0592,"2008-07-08 4:00:00","2013-08-19 14:00:00",1868.416667,5.119,60,3,22.8307651138416,44843,34605,"Subtropical",6.61297223333333,6.52309669642759,6.6907,7.75388335
"267","334.2","United States, Santa Barbara",-120.3523,34.0592,"2008-07-08 4:00:00","2013-06-05 8:00:00",1793.166667,4.913,60,9,14.3806492088203,43037,36848,"Subtropical",6.87684666,6.81237465274994,6.7945333,7.83872668
"268","336.1","United States, Santa Barbara",-119.8244,34.0587,"2000-04-18 17:00:00","2005-02-24 17:00:00",1773,4.858,60,3,11.7101026954621,42553,37570,"Subtropical",9.15028974,9.10523345104194,9.1743764,9.97684828
"269","336.2","United States, Santa Barbara",-119.8244,34.0587,"2000-04-18 17:00:00","2005-02-24 17:00:00",1773,4.858,60,9,9.70084365379644,42553,38425,"Subtropical",9.12411822,9.08140796436407,9.2023333,10.07208176
"270","337.1","United States, Santa Barbara",-119.3604,34.0174,"2000-06-28 17:00:00","2004-06-27 15:00:00",1459.916667,4,60,4,12.9998002226091,35039,30484,"Subtropical",6.97760156,5.02437205053491,8.016,9.49199572
"271","337.2","United States, Santa Barbara",-119.3604,34.0174,"2000-06-28 17:00:00","2004-06-27 15:00:00",1459.916667,4,60,12,13.0511715516995,35039,30466,"Subtropical",8.2725048,8.08629240559719,8.4306667,9.93303228
"272","337.3","United States, Santa Barbara",-119.3604,34.0174,"2001-02-02 18:00:00","2004-06-27 15:00:00",1240.875,3.4,60,8,9.02894365724263,29782,27093,"Subtropical",8.227361225,8.13701646897244,8.06530645,9.60389197
"273","338.1","United States, Santa Barbara",-119.8548,33.9666,"2005-01-14 16:00:00","2013-02-01 8:00:00",2939.666667,8.054,60,3,6.7906396609641,70553,65762,"Subtropical",9.56552222222222,8.80434073194345,10.634,11.32661338
"274","338.2","United States, Santa Barbara",-119.8548,33.9666,"2005-01-14 16:00:00","2013-06-01 8:00:00",3059.666667,8.383,60,9,8.82028515789904,73433,66956,"Subtropical",10.1469888666667,10.0286987380907,10.4939333,11.60015994
"275","339.1","United States, Santa Barbara",-119.6967,34.0307,"2000-04-18 19:00:00","2013-05-03 8:00:00",4762.541667,13.048,60,3,7.39969554338507,114302,105844,"Subtropical",9.17406511428571,8.94829150702686,9.53523335,10.52971611
"276","339.2","United States, Santa Barbara",-119.6967,34.0307,"2000-04-18 19:00:00","2013-02-02 8:00:00",4672.541667,12.801,60,9,10.459952560147,112142,100412,"Subtropical",9.38890828461538,9.32724906277047,9.67,10.48495484
"277","340.1","United States, Santa Barbara",-119.9416,34.066,"2005-01-13 22:00:00","2013-05-10 4:00:00",3038.25,8.324,60,3,5.67067568123534,72919,68784,"Subtropical",8.92226852222222,8.69152072170145,9.3663333,10.7314267
"278","340.2","United States, Santa Barbara",-119.9416,34.066,"2005-01-13 22:00:00","2013-05-10 4:00:00",3038.25,8.324,60,9,9.11010847652875,72919,66276,"Subtropical",8.63117991111111,8.36433041511906,9.3364667,9.9029619
"279","341.1","United States, Santa Barbara",-119.56,34.0549,"2000-04-27 20:00:00","2013-05-10 4:00:00",4760.333333,13.042,60,3,14.9104149708094,114249,97214,"Subtropical",8.44503695,8.10013382544253,9.05074995,10.52386086
"280","341.2","United States, Santa Barbara",-119.56,34.0549,"2000-04-27 20:00:00","2013-05-10 4:00:00",4760.333333,13.042,60,9,11.9099510717818,114249,100642,"Subtropical",8.89003278571429,8.68021588293122,9.22151665,10.88162669
"281","342.1","United States, Santa Barbara",-119.5384,34.0116,"2000-04-27 19:00:00","2013-05-12 11:00:00",4762.666667,13.048,60,3,19.1303967455492,114305,92438,"Subtropical",9.64035152857143,9.44346358660716,9.87368335,11.73006836
"282","342.2","United States, Santa Barbara",-119.5384,34.0116,"2000-04-27 19:00:00","2013-05-12 11:00:00",4762.666667,13.048,60,9,15.3702812650365,114305,96736,"Subtropical",10.0611941428571,9.87382295888143,10.15903335,12.21855766
"283","343.1","United States, Santa Barbara",-120.3455,34.057,"2003-05-21 19:00:00","2008-06-29 15:00:00",1865.833333,5.112,60,3,47.5804470646033,44781,23474,"Subtropical",6.66430804,5.84007590270014,7.7444828,9.40996778
"284","343.2","United States, Santa Barbara",-120.3455,34.057,"2003-04-26 12:00:00","2008-06-29 15:00:00",1891.125,5.181,60,9,49.2398871948533,45388,23039,"Subtropical",7.97491665,7.7569836766545,8.25011495,9.62250568
"285","344.1","United States, Santa Barbara",-120.3311,34.0159,"2003-04-27 10:00:00","2013-05-02 8:00:00",3657.916667,10.022,60,3,4.51982549464068,87791,83823,"Subtropical",8.82585624545455,8.47324042391095,8.6339677,10.6200667
"286","344.2","United States, Santa Barbara",-120.3311,34.0159,"2003-04-27 0:00:00","2013-05-02 8:00:00",3658.333333,10.023,60,9,3.70041343492671,87801,84552,"Subtropical",8.75300237272727,8.36038708961593,8.6974193,10.1762069
"287","345.1","United States, Santa Barbara",-120.08,34.0261,"2003-04-17 1:00:00","2009-01-15 18:00:00",2100.708333,5.755,60,3,54.050140822722,50418,23167,"Subtropical",6.7534667,6.59926617624042,6.5911818,8.26035486
"288","345.2","United States, Santa Barbara",-120.08,34.0261,"2003-04-17 3:00:00","2009-01-15 18:00:00",2100.625,5.755,60,9,54.0403840050778,50416,23171,"Subtropical",6.88350482,6.74064334312714,7.0446667,8.24368962
"289","346.1","United States, Santa Barbara",-120.1278,33.8958,"2003-04-17 5:00:00","2012-10-02 19:00:00",3456.583333,9.47,60,3,4.15988620885015,82959,79508,"Subtropical",10.16815993,10.0860688002886,10.2635,11.17087751
"290","346.2","United States, Santa Barbara",-120.1278,33.8958,"2003-03-06 3:00:00","2013-06-01 8:00:00",3740.208333,10.247,60,9,5.09992647550297,89766,85188,"Subtropical",9.74757582727273,9.61974418362587,9.7243334,10.9095333
"291","347.1","United States, Santa Barbara",-119.9101,34.051,"2000-04-27 16:00:00","2013-05-20 16:00:00",4771,13.071,60,3,11.2903366665211,114505,101577,"Subtropical",9.07777738571429,8.89398360831184,9.1762,11.07430321
"292","347.2","United States, Santa Barbara",-119.9101,34.051,"2000-04-27 16:00:00","2013-05-20 16:00:00",4771,13.071,60,9,14.3399851534867,114505,98085,"Subtropical",9.1619684,8.98884502741003,8.9497,11.13894736
"293","348.1","United States, Santa Barbara",-119.67,33.9783,"2000-04-27 18:00:00","2013-05-10 4:00:00",4760.416667,13.042,60,3,7.15967475120568,114251,106071,"Subtropical",9.94163317142857,9.58907896731593,10.2529333,11.8623533
"294","348.2","United States, Santa Barbara",-119.67,33.9783,"2000-04-27 18:00:00","2013-05-10 4:00:00",4760.416667,13.042,60,9,5.99031955956622,114251,107407,"Subtropical",10.0544412142857,9.7291338186707,10.361,12.00807166
"295","349.1","United States, Santa Barbara",-119.7527,33.9594,"2000-04-27 17:00:00","2004-10-22 16:00:00",1638.958333,4.49,60,3,7.48932275777913,39336,36390,"Subtropical",9.9855742,9.96502300111809,10.183871,10.662843
"296","349.2","United States, Santa Barbara",-119.7527,33.9594,"2000-04-27 17:00:00","2004-10-22 16:00:00",1638.958333,4.49,60,9,7.40034573927191,39336,36425,"Subtropical",10.15296828,10.1193178026922,10.1677635,11.11135172
"297","350.1","United States, Santa Barbara",-119.3958,34.0087,"2000-06-28 19:00:00","2013-04-13 3:00:00",4671.333333,12.798,60,3,15.2399810905069,112113,95027,"Subtropical",9.07848896153846,9.00761586226373,9.1736667,10.53984828
"298","350.3","United States, Santa Barbara",-119.3958,34.0087,"2001-02-02 17:00:00","2012-09-20 5:00:00",4247.5,11.637,60,9,13.7599199536987,101941,87914,"Subtropical",9.2608654,9.13448318603107,9.45416665,10.89696562
"299","351","United States, Bodega Marine Laboratory (BML) Buoy",-123.083028,38.311806,"2012-09-13 13:00:00","2018-11-13 20:00:00",2252.291667,6.171,60,1,68.9895663756105,54056,16763,"Temperate",6.35793945,4.78854949159181,6.50480835,9.57753
"300","352","United States, ca_weather_46145_5238_4013_530d",-132.44,54.37,"2015-05-05 14:00:00","2021-06-28 7:00:00",2245.708333,6.153,60,1,17.7409180303536,53898,44336,"Temperate",9.64285714285714,9.46879315564909,10,11.2
"301","358.1","United States, E01_sbe37_all_bc79_fca7_58ec",-69.355774,43.71517,"2007-05-09 22:00:00","2007-05-09 17:00:00",4877.854167,19.199,30,1,5.56700741800233,285252,269372,"Temperate",18.451813915,18.2933512810508,17.87665,19.39009
"302","359.1","United States, E01_sbe37_all_bc79_fca7_58ec",-69.354126,43.714954,"2020-09-16 1:30:00","2021-06-15 13:00:00",272.4791667,0.747,30,1,0.0382262996941896,13080,13075,"Temperate",11.4496,11.4496,11.4496,11.4496
"303","360.1","United States, E07_sbe37_all_d641_bab5_1a8c",-69.42379,43.790733,"2019-05-16 16:00:00","2020-11-10 10:00:00",543.75,1.49,20,2,14.8808459554034,39151,33325,"Temperate",16.15505,15.9848204744376,16.15505,18.02629
"304","361.1","United States, E07_sbe37_all_d641_bab5_1a8c",-69.4118,43.7895,"2020-09-15 17:20:00","2021-04-30 2:00:00",226.3611111,0.62,20,10,3.11062028345297,16299,15792,"Temperate",12.0725,12.0725,12.0725,12.0725
"305","362","United States, gov_nps_ever_bkyf1_206a_7d6e_f119",-80.834,25.119,"2015-12-11 4:00:00","2021-06-28 7:00:00",2026.125,5.551,60,1.5,10.3500041128568,48628,43595,"Subtropical",24.6483333333333,24.5777518727008,25.07,26.585
"306","363.1","United States, I01_sbe37_all_bc79_fca7_58ec",-68.1085,44.10599,"2007-05-10 8:00:00","2020-02-04 19:30:00",4653.479167,12.749,30,1,2.48021202678987,223368,217828,"Temperate",13.2748307692308,13.1295992222309,12.93,15.8343
"307","364.1","United States, I01_sbe37_all_bc79_fca7_58ec",-68.111885,44.10195,"2020-11-09 20:00:00","2021-06-13 23:00:00",216.125,0.592,30,1,0,10375,10375,"Temperate",9.2873,9.2873,9.2873,9.2873
"308","365","United States, org_secoora_14buoy_02dd_af28_0c54",-76.397,34.3018,"2019-11-11 19:00:00","2020-06-26 21:00:00",228.0833333,0.625,60,0,1.38812785388128,5475,5399,"Subtropical",17.587,17.587,17.587,17.587
"309","366","United States, tomales-bay-buoy_0570_bb12_c1b3",-122.927681,38.18785,"2019-01-01 0:06:00","2020-07-09 23:18:00",555.9666667,1.523,6,1,7.2898008738468,133433,123706,"Temperate",12.245,12.0959083991241,12.245,13.769
"310","367","United States, UNH_WBD_55b4_81eb_695a",-70.54203,43.019592,"2020-01-01 0:00:00","2020-12-31 22:58:00",365.9570255,1.003,60,1,0.87589580252531,8791,8714,"Temperate",10.042,2.64829789676313,10.042,17.7912
"311","368","United States, UNH_WBD_55b4_81eb_695a",-70.54178,43.023468,"2009-01-03 0:00:00","2009-12-31 22:58:00",362.9570255,0.994,60,1,10.2075926138319,8719,7829,"Temperate",18.901897,18.901897,18.901897,18.901897
"312","369","United States, UNH_WBD_55b4_81eb_695a",-70.53632,43.025246,"2011-01-01 0:00:00","2011-12-31 22:58:00",364.9570255,1,60,1,17.621547591874,8762,7218,"Temperate",18.544816,18.544816,18.544816,18.544816
"313","370","United States, wmo_41013_ec68_b09d_6402",-77.743,33.436,"2015-12-11 2:20:00","2021-06-28 9:00:00",2026.277778,5.551,10,1,14.200084308074,291787,250353,"Subtropical",17.395,17.2866062141713,17,19.87
"314","373","Indian Ocean",67,0,"2014-08-06 11:00:00","2019-10-31 2:10:00",1911.631944,5.237,10,1,0.569973408506372,275276,273707,"Tropical",4.86766658333333,4.73463289176367,5.0944996,5.78349975
"315","374","Indian Ocean",80.5,0,"2008-08-09 18:20:00","2019-08-15 9:50:00",4022.645833,11.021,10,1,24.5999219696787,579262,436764,"Tropical",3.46941629166667,3.34443180168814,3.75049875,4.23260115
"316","375","Indian Ocean",90,0,"2004-11-09 6:20:00","2018-05-31 1:40:00",4950.805556,13.564,10,1,28.3199867586269,712917,511019,"Tropical",3.74738412307692,3.72180812666173,3.6949997,4.43139948
"317","376","Indian Ocean",67,1.5,"2016-09-04 21:00:00","2019-11-01 2:10:00",1152.215278,3.157,10,1,0.55026518804243,165920,165007,"Tropical",4.59950065,4.42625004356633,5.19900035,5.31280096
"318","377","Indian Ocean",67,-1.5,"2013-07-24 15:50:00","2019-10-29 1:50:00",2287.416667,6.267,10,1,0.170011749026227,329389,328829,"Tropical",4.5365715,4.41814921284126,4.5650005,5.45379982
"319","378","Indian Ocean",80.5,-1.5,"2006-09-06 11:10:00","2019-08-11 3:30:00",4721.680556,12.936,10,1,22.2500194875008,679923,528640,"Tropical",3.74883384166667,3.67236526128552,3.7955008,4.60249904
"320","379","Indian Ocean",90,12,"2008-10-17 16:30:00","2017-01-12 0:40:00",3008.340278,8.242,10,1,1.83009312053038,433202,425274,"Tropical",5.49511146666667,5.40569263395038,5.7349987,6.38500024
"321","380","Indian Ocean",55,-12,"2012-03-06 9:30:00","2013-04-26 13:50:00",416.1805556,1.14,10,1,0,59931,59931,"Tropical",6.40749935,6.26784002680352,6.40749935,7.47189907
"322","381","Indian Ocean",67,-12,"2009-09-13 7:40:00","2013-07-17 12:50:00",1403.215278,3.844,10,1,39.4399794124634,202064,122370,"Tropical",4.84049985,4.19345421030841,5.59650035,6.58209913
"323","382","Indian Ocean",80.5,-12,"2010-05-17 9:00:00","2015-10-22 2:00:00",1983.708333,5.435,10,1,0.140029056029126,285655,285255,"Tropical",6.13966625,5.92172865331015,6.25800035,7.73149875
"324","383","Indian Ocean",93,-12,"2011-03-21 10:20:00","2017-02-25 1:20:00",2167.625,5.939,10,1,39.6198488493908,312139,188470,"Tropical",4.367750175,4.32025548695608,4.5180006,4.92149965
"325","384","Indian Ocean",90,15,"2008-10-19 15:00:00","2019-07-30 5:20:00",3935.597222,10.782,10,1,9.3600622521955,566727,513681,"Tropical",6.26827327272727,5.73676466483865,6.9630013,7.3290004
"326","385","Indian Ocean",67,4,"2018-06-26 13:20:00","2019-11-02 9:10:00",493.8263889,1.353,10,1,0,71112,71112,"Tropical",3.98750025,3.89398705969856,3.98750025,4.67430061
"327","386","Indian Ocean",90,4,"2006-11-16 5:50:00","2016-03-08 1:00:00",3399.798611,9.315,10,1,48.5099229531101,489572,252081,"Tropical",3.57185745714286,3.50078131097505,3.4490013,4.41999854
"328","387","Indian Ocean",57,-4,"2015-11-16 13:50:00","2017-11-19 3:10:00",733.5555556,2.01,10,1,0,105633,105633,"Tropical",4.7149995,3.93414376199881,5.5960006,6.71359868
"329","388","Indian Ocean",67,-4,"2012-06-24 7:50:00","2016-09-09 7:50:00",1538,4.214,10,1,0.0799194484203492,221473,221296,"Tropical",4.1123997,3.90735889850286,4.4699974,4.97500156
"330","389","Indian Ocean",80.5,-4,"2008-08-19 10:40:00","2015-08-30 1:50:00",2566.631944,7.032,10,1,39.5399300858234,369596,223458,"Tropical",2.88074995,2.54964712616462,3.4429998,4.07750055
"331","390","Indian Ocean",67,8,"2018-06-21 12:20:00","2019-11-04 12:00:00",500.9861111,1.373,10,1,0,72143,72143,"Tropical",3.66849995,3.59765006523702,3.66849995,4.24249975
"332","391","Indian Ocean",90,8,"2006-11-14 8:10:00","2017-01-14 0:40:00",3713.6875,10.174,10,1,52.3499734466277,534772,254819,"Tropical",4.041624775,3.55505465594419,4.8385,5.3395998
"333","392","Indian Ocean",55,-8,"2008-11-21 10:00:00","2017-11-21 9:00:00",3286.958333,9.005,10,1,45.0400677761275,473323,260138,"Tropical",4.324625025,3.01688811903394,5.2979994,6.61830019
"334","393","Indian Ocean",67,-8,"2007-01-13 14:00:00","2014-10-03 1:40:00",2819.486111,7.725,10,1,53.1599208880635,406007,190174,"Tropical",4.8063326,4.67659476151189,5.0194998,5.90799905
"335","394","Indian Ocean",80.5,-8,"2008-08-22 13:10:00","2016-11-19 3:40:00",3010.604167,8.248,10,1,5.61993688988947,433528,409164,"Tropical",4.90544402222222,4.80507573412508,4.9360008,5.86739806
"336","395","Atlantic Ocean",0,0,"1998-11-08 16:40:00","2018-03-19 12:10:00",7070.8125,19.372,10,1,44.879974228981,1018198,561231,"Tropical",6.36612496875,5.66176715569839,7.02550025,9.36450005
"337","396","Atlantic Ocean",-10,0,"1999-01-28 20:10:00","2020-02-23 10:50:00",7695.611111,21.084,10,1,24.1199672613112,1108169,840879,"Tropical",7.825900175,7.06960631173726,8.96250055,9.52939949
"338","397","Atlantic Ocean",-23,0,"1999-03-06 14:00:00","2021-07-01 6:00:00",5879.145833,21.412,10,1,35.665369266394,893068,574552,"Tropical",6.21747358947368,6.05270208388412,6.5750008,7.52759934
"339","398","Atlantic Ocean",-35,0,"1998-01-21 23:50:00","2019-03-28 8:00:00",7228.541667,21.191,10,1,49.0920762500214,1053062,536092,"Tropical",3.42307092857143,3.33511962106395,3.56999875,4.11710001
"340","399","Pacific Ocean",-110,0.699999988,"1979-01-20 12:00:00","1981-10-31 3:45:00",1014.65625,2.78,15,1,33.6399474375821,97408,64640,"Tropical",8.1200002,8.10277389072666,7.8400002,8.66399916
"341","400","Pacific Ocean",-110,-0.699999988,"1979-01-20 12:00:00","1981-07-11 14:45:00",903.1145833,2.474,15,1,37.7704728950404,86700,53953,"Tropical",6.95666633333333,6.91410442493257,6.5300007,7.75399974
"342","402","Pacific Ocean",-110,0,"1998-10-27 2:30:00","1998-03-01 13:00:00",8062.083333,36.678,10,1,34.2437843360156,1545571,1016309,"Tropical",7.96071129428571,7.48684075870535,8.3180008,10.72902106
"343","403","Pacific Ocean",-125,0,"1996-06-24 11:10:00","1996-06-23 0:00:00",9053.715278,31.463,10,1,38.8293785117074,1400316,856582,"Tropical",6.02809992758621,5.70367725569699,5.8299999,8.47019964
"344","404","Pacific Ocean",-140,0,"1998-05-10 22:40:00","1998-05-09 20:00:00",8335.069444,36.472,10,1,15.6840985174395,1466989,1236905,"Tropical",4.94504742631579,4.71888386383331,5.0860004,6.15350076
"345","405","Pacific Ocean",147,0,"1994-04-27 14:00:00","2016-12-09 23:00:00",8262.375,22.637,60,1,8.39998386267133,198298,181641,"Tropical",3.3164478,3.28000831189363,3.4274998,3.75471998
"346","406","Pacific Ocean",-155,0,"1999-10-28 0:00:00","1999-10-27 0:00:00",7570.826389,29.018,10,1,26.0714715747828,1162700,859567,"Tropical",4.61128267931034,4.28613276546634,4.6760006,6.58100018
"347","407","Pacific Ocean",156,0,"1992-03-01 6:00:00","2021-03-16 23:00:00",10607.70833,29.062,60,1,8.45018971978035,254586,233073,"Tropical",3.48731296,3.45946885579844,3.4349995,4.07473904
"348","408","Pacific Ocean",165,0,"1998-07-11 9:20:00","1999-03-19 19:00:00",8138.069444,33.21,10,1,40.2996840733711,1344616,802740,"Tropical",3.44468616896552,3.31587312132121,3.4780006,4.53799936
"349","409","Pacific Ocean",-170,0,"2000-07-03 13:20:00","2000-07-03 2:00:00",7422.520833,28.662,10,1,30.0820384995021,1141781,798310,"Tropical",3.68033351111111,3.41691184572709,3.5984993,4.82668076
"350","410","Pacific Ocean",180,0,"1999-11-28 6:00:00","1999-11-27 0:00:00",7853.708333,28.192,10,1,35.475091894146,1189412,767467,"Tropical",3.90420737037037,3.65079052591157,4.1674995,5.16760028
"351","411","Pacific Ocean",-95,0,"1998-11-06 21:00:00","1998-06-20 23:00:00",8271.118056,30.051,10,1,44.4761789992639,1302821,723376,"Tropical",9.30489994827586,8.66623751777081,10.2199993,12.42199972
"352","412","Chile, Tongoy",-71.56139,-30.275,"2014-09-11 0:00:00","2021-07-07 23:00:00",2491.958333,6.827,60,-99,7.57925361155698,59808,55275,"Subtropical",18.4798571428571,18.332973828867,17.954,21.7622
"353","413","Chile, Cochamo",-72.30889,-41.49556,"2013-03-09 0:00:00","2014-06-19 23:00:00",467.9583333,1.282,60,-99,6.15206552706553,11232,10541,"Temperate",12.455,12.1554843589221,12.455,14.627
"354","414","Chile, Puyuhuapi",-72.68778,-44.73278,"2010-06-24 0:00:00","2017-03-21 23:00:00",2462.958333,6.748,60,-99,17.3805657057789,59112,48838,"Temperate",15.5285714285714,15.3312551683713,15.02,18.07
"355","415","Chile, Reloncavi Sound",-72.83444,-41.63611,"2017-09-15 0:00:00","2021-02-11 23:00:00",1245.958333,3.414,60,-99,33.1393793472445,29904,19994,"Temperate",10.5713333333333,10.5547859847609,10.51,11.1628
"356","416","Chile, Itata",-72.9,-36.4,"2017-11-29 0:00:00","2020-03-09 23:00:00",831.9583333,2.279,60,-99,41.1308092948718,19968,11755,"Temperate",7.141,7.03822279837106,7.234,8.2916
"357","417","Chile, Irene Island",-74.015,-47.77,"2017-01-05 0:00:00","2019-10-07 23:00:00",1005.958333,2.756,60,-99,22.7095758780649,24144,18661,"Temperate",12.8103333333333,12.6208678970682,11.203,15.0742
"358","419","Chile, Stratus",-85,-20,"2019-04-13 0:00:00","2021-07-07 23:00:00",816.9583333,2.238,60,-99,20.1295389636883,19608,15661,"Subtropical",5.194,4.83175485728419,6.022,6.6516
"359","420","Chile, Iquique",-70.248,-20.247,"2020-07-01 0:00:00","2021-06-27 21:00:00",361.875,0.991,60,0.5,44.5314298871748,8686,4818,"Subtropical",6.7,6.7,6.7,6.7
"360","422","Atlantic Ocean",-16.4963,49.0755,"2003-11-17 16:30:00","2004-06-18 16:45:00",214.0104167,0.586,15,10,0,20546,20546,"Temperate",5.1429395,5.1429395,5.1429395,5.1429395
"361","423","Atlantic Ocean",-41.09017,23.86967,"2015-11-08 17:00:00","2017-03-15 8:00:00",492.6250116,1.35,60,6,0,11824,11824,"Subtropical",4.23959925,4.22964862694178,4.23959925,4.47183953
"362","428","Brazil, Salvador",-38.5418,-12.9895333,"2019-08-02 13:51:00","2021-05-31 17:51:00",668.1666667,1.831,30,0.5,4.58953013438094,32073,30601,"Tropical",5.22,5.21193821912731,5.22,5.452
"363","429","Brazil, Rio de Janeiro",-43.12483,-22.9616,"2015-09-14 19:25:00","2016-10-13 11:25:00",394.6666667,1.081,30,0.5,24.5077856954342,18945,14302,"Subtropical",11.84,11.84,11.84,11.84
"364","430","Brazil, Rio de Janeiro",-43.14788,-22.93198,"2015-09-17 17:25:00","2016-12-20 17:25:00",460,1.26,30,0.5,43.2407952538381,22081,12533,"Subtropical",12.72,12.72,12.72,12.72
"365","431","Brazil, Rio de Janeiro",-43.174472,-22.983083,"2016-08-08 19:25:00","2021-05-31 17:51:00",1756.935185,4.814,30,0.5,58.6902390438247,84336,34839,"Subtropical",10.99,10.0625603103633,12.12,13.908
"366","432","Brazil, Rio de Janeiro",-43.1502167,-22.97155,"2017-08-28 13:25:00","2021-05-31 17:21:00",1372.164352,3.759,30,0.5,72.6201682203261,65866,18034,"Subtropical",11.47,11.2704924470939,11.47,13.174
"367","433","Brazil, Rio Grande",-52.10556,-32.02349,"2016-03-11 20:01:00","2021-05-31 17:01:00",1906.875,5.224,60,0.3,25.8292181969147,45766,33945,"Subtropical",20.0616666666667,19.5072335268581,21.29,24.375
"368","434","Brazil, Rio Grande",-52.0980333,-32.1345833,"2019-02-10 18:21:00","2021-05-31 17:51:00",840.9791667,2.304,30,0.5,5.89080459770115,40368,37990,"Subtropical",17.0233333333333,16.7641063280865,18.27,19.438
"369","435","Brazil, Rio Grande",-52.0793667,-32.1949667,"2019-02-19 22:21:00","2019-10-13 7:21:00",235.375,0.645,30,0.5,16.2492255951854,11299,9463,"Subtropical",18.83,18.83,18.83,18.83
"370","436","Brazil, Rio Grande",-52.0954333,-32.2454167,"2019-02-19 17:21:00","2021-05-31 17:51:00",832.0208333,2.28,30,0.5,13.3807401472282,39938,34594,"Subtropical",16.2666666666667,16.1238450083131,16.93,18.146
"371","437","Brazil, Rio Grande",-52.02287188,-32.29979002,"2016-12-07 22:25:00","2020-01-29 9:55:00",1147.479167,3.144,30,0.5,52.4899693179136,55081,26169,"Subtropical",14.09,13.7546490469853,16.02,16.212
"372","438","Brazil, Florianopolis",-48.4210187,-27.2744533,"2017-02-22 18:01:00","2019-11-27 2:01:00",1007.333333,2.76,60,0.8,39.6782065599537,24177,14584,"Subtropical",11.14,10.9931879807082,11.09,12.914
"373","439","Brazil, Sao Sebastiao",-45.422167,-23.830583,"2014-09-22 0:01:00","2020-03-29 1:01:00",2015.041667,5.521,60,0.7,37.4405524998966,48362,30255,"Subtropical",11.6783333333333,11.5270294692267,11.4,13.65
"374","452.1","Brazil, Ilha Deserta",-48.331,-27.2706,"2013-02-20 13:25:00","2014-08-02 1:15:00",527.4931713,1.445,20,5,0,37982,37982,"Subtropical",12.153,12.1308141936145,12.153,12.7402
"375","452.2","Brazil, Ilha Deserta",-48.331,-27.2706,"2013-02-20 11:40:00","2014-12-21 12:38:00",669.040544,1.833,20,12,0,48170,48170,"Subtropical",12.7005,12.7002188957514,12.7005,12.7681
