plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,climate_classification,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc,annual_a_mean,annual_gm_mean,annual_median,annual_ninetieth_perc,contributor,database,study,spatial_blocks,duration_in_years
317,Australia,150.4916,-20.7647,9/6/2006 0:00,12/16/2007 0:00,Subtropical,1.4,3.79990165,22369,21519,0.858914775,0.791826549,0.8014,1.34406,1.478749254,1.423837914,1.4591,2.0428,1.831455882,1.781651321,1.87015,2.24,2.44429375,2.395264965,2.33255,3.1135,7.29555,7.187048226,7.29555,8.29839,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_30,1.276712329
318,Australia,150.4895,-20.7647,9/6/2006 14:00,12/16/2007 0:00,Subtropical,10,0.259612372,22341,22283,0.350180942,0.334801327,0.3375,0.4764,0.711386567,0.685405909,0.6948,0.94096,0.992561765,0.945390694,0.9132,1.38363,1.55955625,1.499372661,1.4491,1.9553,6.3226,6.218701513,6.3226,7.2358,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_30,1.275114155
320,Australia,145.9803,-16.7755,10/21/1997 14:30,12/12/2017 0:00,Tropical,6,27.72631131,474203,342724,0.930370063,0.679132344,0.5497,2.3544,1.836585507,1.510835256,1.2292,3.95656,2.347355769,2.014826216,1.7051,4.80959,4.608771711,4.247483366,5.0818,6.32348,9.49665,9.124505145,8.9072,12.94525,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,20.15450913
321,Australia,153.2273,-30.159,3/3/2001 13:00,3/17/2011 0:00,Subtropical,9.4,20.52004888,175945,139841,1.039895201,0.720482305,0.66,2.39131,2.401516121,1.980673565,1.785,4.92115,3.075169626,2.642232586,2.37195,5.40547,3.940370588,3.522937453,3.6274,6.80516,7.93336,7.739027173,8.58,9.04183,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_18,10.0423516
322,"United States, Santa Barbara",-119.74447,34.39958,1/1/2004 0:00,12/31/2005 23:40,Subtropical,4,63.98008816,52632,18958,1.114559398,0.867587921,0.84455,2.28595,2.015885366,1.592750389,1.8535,3.7376,2.421204545,1.77846397,1.96515,4.80719,2.991091667,2.501403093,2.9479,5.2974,7.095,7.094309269,7.095,7.1742,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.002701674
323,"United States, Santa Barbara",-120.12005,34.46672,1/1/2001 0:00,12/31/2004 23:40,Subtropical,5.3,31.3303293,105192,72235,1.866883218,1.327040989,1.5915,3.83772,3.474854,2.957591127,3.6486,5.66902,4.118207692,3.608427486,4.31655,6.54346,4.957652778,4.535395916,5.06445,7.4399,9.74065,9.708570126,9.75525,10.54745,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.002701674
324,"United States, Santa Barbara",-120.28998,34.46085,1/1/1999 0:00,12/31/2020 23:40,Subtropical,5,62.84998756,578592,214947,1.572807569,1.111363835,1.2458,3.37276,3.425466362,2.825445549,3.5417,5.76914,4.236057919,3.658393453,4.4066,6.4433,5.246564151,4.758992822,5.3631,7.62275,10.72465,10.58673515,10.66525,12.5935,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,22.0164003
325,"United States, Santa Barbara",-120.11965,34.46495,1/1/2004 0:00,2/25/2021 16:20,Subtropical,4.2,16.67989271,451130,375882,1.67622687,1.234125917,1.44725,3.34073,3.402664295,2.798973965,3.4663,5.8426,4.177640155,3.540127187,4.3323,6.61365,5.202517391,4.706528703,5.59035,7.87948,10.59768333,10.35104064,10.98015,11.88467,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,17.1662481
326,"United States, Santa Barbara",-119.5399,34.39015,1/1/2001 0:00,1/15/2021 21:20,Subtropical,4.3,7.150026659,527033,489350,1.589182253,1.189006553,1.38805,3.15738,2.970741972,2.481139681,3.0792,4.88944,3.69783125,3.208070609,3.9638,5.8567,4.684386383,4.199015642,4.9609,6.85604,10.18025238,9.445966234,10.6216,11.9404,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,20.05449011
327,"United States, Santa Barbara",-119.73012,34.39323,1/1/2005 0:00,3/18/2021 15:40,Subtropical,4.8,19.32003716,426288,343929,2.046298059,1.556855646,1.9083,3.8973,3.508262824,2.965766886,3.68505,5.6501,4.210347159,3.687064923,4.54545,6.39667,5.049577647,4.561878293,5.5045,7.40421,10.3154,9.986408951,10.7892,12.1937,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,16.22096651
328,"United States, Santa Barbara",-119.95032,34.42388,1/1/2001 0:00,3/24/2021 19:20,Subtropical,5.2,8.439943375,531923,487029,1.416425574,1.009353144,1.1305,3.01845,2.944593408,2.417628353,2.99765,5.04335,3.652234269,3.145819073,3.8445,5.85784,4.597397046,4.100825939,4.838,6.89782,10.01512381,9.816228325,10.1838,11.4458,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,20.24056317
329,"United States, Santa Barbara",-119.68575,34.4104667,1/1/2005 0:00,3/3/2021 23:00,Subtropical,2.9,28.16993157,425230,305443,1.237291653,1.002118224,1.0442,2.3562,2.761118789,2.334033866,2.7815,4.75431,3.517718405,3.056422012,3.4664,5.6398,4.462529747,3.911498486,4.6291,6.91602,8.734994118,7.747224342,9.7409,12.17332,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,16.18070776
330.1,"United States, Santa Barbara",-119.3681,34.0109,4/11/2003 21:00,4/13/2013 12:00,Subtropical,3,10.60972273,87712,78406,1.43259812,1.116918274,1.1533,2.84797124,2.913379531,2.550648522,2.6436667,5.0283333,3.658559855,3.293487779,3.335,5.82319998,4.404954982,4.009599232,4.31033335,6.4472417,9.274464318,8.299450265,10.0423333,11.6899677,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.01267123
330.2,"United States, Santa Barbara",-119.3681,34.0109,4/11/2003 21:00,4/13/2013 12:00,Subtropical,9,11.46023349,87712,77660,1.779375103,1.34061899,1.37026665,3.72494006,3.316508399,2.85265629,2.9776667,5.8343635,4.074132168,3.605223601,3.727,6.64463336,4.835855653,4.408178459,4.5196129,7.23598845,9.385748264,8.573062598,10.217931,11.7196667,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.01267123
331.1,"United States, Santa Barbara",-120.312,34.0396,1/13/2005 19:00,4/24/2007 20:00,Subtropical,3,15.70239647,19946,16814,0.722616382,0.567302884,0.5403448,1.30380002,1.776205816,1.525730861,1.47666665,3.33174195,2.317841237,2.058219001,1.9508011,3.82036668,3.175714073,2.814047797,2.6145,5.042,7.201452133,6.593806207,7.3726897,9.9094713,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.276826484
331.2,"United States, Santa Barbara",-120.312,34.0396,1/13/2005 19:00,4/24/2007 20:00,Subtropical,9,4.878171062,19946,18973,1.053264138,0.753125122,0.6883333,2.26213798,2.33698242,2.003846152,1.909,4.11993332,2.893480852,2.586004287,2.46045695,4.9637,3.745146125,3.344969435,3.17966665,6.14033331,7.436555567,6.820953898,7.1846667,10.37373334,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.276826484
332.1,"United States, Santa Barbara",-120.0322,34.0379,4/21/2005 19:00,4/25/2007 15:00,Subtropical,3,3.491739056,17613,16998,1.060340556,0.807189834,0.802,2.10799998,2.135769145,1.811498459,1.6416667,3.5353333,2.653920811,2.340423956,2.105,4.13846668,3.405159992,3.112713011,3.1023333,5.20720002,6.509333333,4.31580026,7.675,10.24806664,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.010502283
332.2,"United States, Santa Barbara",-120.0322,34.0379,4/21/2005 19:00,4/25/2007 15:00,Subtropical,9,3.491739056,17613,16998,1.412425933,1.05041941,1.06,2.82586666,2.517453293,2.183217007,2.1177635,4.18086664,3.001118536,2.695202824,2.5996667,4.92500006,3.61324388,3.341142965,3.341,4.85066668,6.0036667,4.304188428,7.0543334,9.25380004,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.010502283
333.1,"United States, Santa Barbara",-120.0829,34.0246,1/15/2009 18:00,10/3/2012 12:00,Subtropical,3,15.06925038,32563,27656,0.63105771,0.523468299,0.5202667,1.17221332,1.624000907,1.460905371,1.51175,2.48037716,2.142453092,1.903785699,2.0594286,3.27564,2.917398838,2.749508097,2.75403335,4.34111833,7.284839575,7.200652798,7.74407915,8.07169419,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.717237443
333.2,"United States, Santa Barbara",-120.0829,34.0246,1/15/2009 18:00,10/3/2012 12:00,Subtropical,9,1.431072076,32563,32097,0.732206675,0.57387875,0.583,1.4514238,1.783476907,1.601510771,1.7334,2.69834664,2.322240364,2.103461218,2.2512667,3.58346002,3.06551108,2.86309539,3.0073,4.5759,7.41880835,7.34543349,7.7958,8.21978338,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.717237443
334.1,"United States, Santa Barbara",-120.3523,34.0592,7/8/2008 4:00,8/19/2013 14:00,Subtropical,3,22.83076511,44843,34605,0.785645439,0.566730055,0.5141334,1.7372933,2.002527326,1.691716719,1.80328335,3.57594331,2.568810003,2.28819054,2.3373333,4.34475998,3.119452252,2.67475667,2.8565667,5.15748,6.612972233,6.523096696,6.6907,7.75388335,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.118949772
334.2,"United States, Santa Barbara",-120.3523,34.0592,7/8/2008 4:00,6/5/2013 8:00,Subtropical,9,14.38064921,43037,36848,1.154468814,0.789045741,0.79296665,2.58766667,2.521972598,2.177939096,2.30623335,4.27134,3.028323364,2.738083714,2.76356665,4.85300003,3.554989813,3.079098031,3.3073,5.55857501,6.87684666,6.812374653,6.7945333,7.83872668,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.912785388
335.1,"United States, Santa Barbara",-119.796,33.9601,9/9/2004 22:00,2/24/2005 20:00,Subtropical,3,6.102704044,4031,3785,1.436486899,0.862389213,0.7699444,3.7883441,2.804938028,1.977898457,2.3577816,5.17812608,3.246570838,2.484178056,2.5796666,5.42777116,4.034509583,3.284705132,3.21968965,7.21667245,9.6344023,9.6344023,9.6344023,9.6344023,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,0.460045662
335.2,"United States, Santa Barbara",-119.796,33.9601,9/9/2004 22:00,2/24/2005 20:00,Subtropical,9,6.077896304,4031,3786,1.770835694,1.038600767,1.0783333,4.2197357,3.14365012,2.354335876,2.5664516,5.55468386,3.664959346,2.996510419,3.2186667,6.0408583,4.310348683,3.582373978,3.62610345,7.5252759,10.0726897,10.0726897,10.0726897,10.0726897,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,0.460045662
336.1,"United States, Santa Barbara",-119.8244,34.0587,4/18/2000 17:00,2/24/2005 17:00,Subtropical,3,11.7101027,42553,37570,0.827255971,0.635845644,0.6338413,1.7504171,1.963239289,1.704506736,1.756129,3.34726228,2.596700509,2.283497287,2.52,4.28700686,3.411356746,3.005865995,3.2778276,5.14731728,9.15028974,9.105233451,9.1743764,9.97684828,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.857534247
336.2,"United States, Santa Barbara",-119.8244,34.0587,4/18/2000 17:00,2/24/2005 17:00,Subtropical,9,9.700843654,42553,38425,1.112658374,0.823875915,0.8375806,2.3292213,2.30355355,2.000436721,2.0513333,4.0526585,2.909065086,2.581187492,2.8464301,4.67592762,3.693676692,3.289982751,3.5659955,5.81627314,9.12411822,9.081407964,9.2023333,10.07208176,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.857534247
337.1,"United States, Santa Barbara",-119.3604,34.0174,6/28/2000 17:00,6/27/2004 15:00,Subtropical,4,12.99980022,35039,30484,1.163103122,0.869988914,0.8312494,2.38335875,2.486499787,2.124064421,2.1146713,4.24213562,3.106021938,2.756563254,2.6977197,5.47294628,3.875196725,3.495029465,3.5664127,6.05208735,6.97760156,5.024372051,8.016,9.49199572,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.999771689
337.2,"United States, Santa Barbara",-119.3604,34.0174,6/28/2000 17:00,6/27/2004 15:00,Subtropical,12,13.05117155,35039,30466,1.946541628,1.427065264,1.4006667,4.3339623,3.439526077,2.954766801,2.9255,6.37168324,4.090740712,3.658617619,3.8661398,6.72903542,4.818747179,4.3492149,4.79389935,7.03982651,8.2725048,8.086292406,8.4306667,9.93303228,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.999771689
337.3,"United States, Santa Barbara",-119.3604,34.0174,2/2/2001 18:00,6/27/2004 15:00,Subtropical,8,9.028943657,29782,27093,1.550652308,1.117920728,1.0607037,3.5256779,3.006700113,2.552088273,2.5309678,5.5398966,3.726528973,3.312528616,3.3658065,6.28657475,4.572974752,4.178327094,4.16772045,6.96371723,8.227361225,8.137016469,8.06530645,9.60389197,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.399657534
338.1,"United States, Santa Barbara",-119.8548,33.9666,1/14/2005 16:00,2/1/2013 8:00,Subtropical,3,6.790639661,70553,65762,1.637996432,1.247492571,1.3126667,3.33877336,3.450091443,2.975985583,3.23316665,5.79264,4.177712986,3.70659157,3.956,6.52413334,5.07714774,4.614782092,5,7.63546664,9.565522222,8.804340732,10.634,11.32661338,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,8.053881279
338.2,"United States, Santa Barbara",-119.8548,33.9666,1/14/2005 16:00,6/1/2013 8:00,Subtropical,9,8.820285158,73433,66956,1.980628599,1.506854456,1.6473333,3.94999998,3.768609488,3.280979244,3.433,6.2570667,4.470558837,4.009254961,4.30416665,6.93667338,5.276229496,4.861011529,4.9736667,7.9032,10.14698887,10.02869874,10.4939333,11.60015994,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,8.382648402
339.1,"United States, Santa Barbara",-119.6967,34.0307,4/18/2000 19:00,5/3/2013 8:00,Subtropical,3,7.399695543,114302,105844,0.871558262,0.679095524,0.709,1.71382068,2.054276315,1.846871112,1.8183333,3.39346668,2.73543925,2.505827014,2.6054839,4.34625292,3.604911024,3.370128561,3.4346667,5.34138131,9.174065114,8.948291507,9.53523335,10.52971611,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04805936
339.2,"United States, Santa Barbara",-119.6967,34.0307,4/18/2000 19:00,2/2/2013 8:00,Subtropical,9,10.45995256,112142,100412,1.046427298,0.789937879,0.83389655,2.10486128,2.315183704,2.080982124,2.0645,3.81000535,2.973860401,2.732727763,2.81499995,4.73275516,3.787073306,3.54652638,3.66383335,5.60261953,9.388908285,9.327249063,9.67,10.48495484,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,12.80148402
340.1,"United States, Santa Barbara",-119.9416,34.066,1/13/2005 22:00,5/10/2013 4:00,Subtropical,3,5.670675681,72919,68784,0.742138789,0.594217503,0.61016665,1.43046278,1.92153874,1.672341545,1.86573335,3.04386665,2.54566996,2.285315099,2.3385595,4.0653,3.42100738,3.112967678,3.2949673,5.06794583,8.922268522,8.691520722,9.3663333,10.7314267,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,8.323972603
340.2,"United States, Santa Barbara",-119.9416,34.066,1/13/2005 22:00,5/10/2013 4:00,Subtropical,9,9.110108477,72919,66276,0.935431085,0.715448673,0.7453333,1.86920002,2.124524958,1.862621279,1.965,3.44776666,2.717060509,2.426930237,2.6132,4.33513332,3.513621477,3.216411677,3.42133335,5.33003335,8.631179911,8.364330415,9.3364667,9.9029619,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,8.323972603
341.1,"United States, Santa Barbara",-119.56,34.0549,4/27/2000 20:00,5/10/2013 4:00,Subtropical,3,14.91041497,114249,97214,0.908416505,0.69882286,0.6946667,1.77432,2.033108809,1.770646341,1.7893333,3.5083734,2.592476121,2.318138439,2.3513226,4.3317,3.322655871,3.000264636,3.17749425,5.12742215,8.44503695,8.100133825,9.05074995,10.52386086,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04200913
341.2,"United States, Santa Barbara",-119.56,34.0549,4/27/2000 20:00,5/10/2013 4:00,Subtropical,9,11.90995107,114249,100642,1.209275686,0.88240136,0.884,2.5320667,2.530085595,2.154371187,2.11655,4.53191551,3.154702828,2.783540415,2.8393333,5.42832412,3.906779434,3.516119763,3.55587355,6.29915958,8.890032786,8.680215883,9.22151665,10.88162669,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04200913
342.1,"United States, Santa Barbara",-119.5384,34.0116,4/27/2000 19:00,5/12/2013 11:00,Subtropical,3,19.13039675,114305,92438,1.325768848,1.053119198,1.05898855,2.56211381,2.820335634,2.467244532,2.53881665,4.9938333,3.566870048,3.184619662,3.27,5.87082412,4.411626825,3.979274266,4.1563333,6.98396849,9.640351529,9.443463587,9.87368335,11.73006836,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04840183
342.2,"United States, Santa Barbara",-119.5384,34.0116,4/27/2000 19:00,5/12/2013 11:00,Subtropical,9,15.37028127,114305,96736,1.774632335,1.350934989,1.3863563,3.70277934,3.447931265,2.997818239,3.20553335,6.01016906,4.284515893,3.838396927,4.0299086,6.88354375,5.093445912,4.617109225,5.089,7.67127486,10.06119414,9.873822959,10.15903335,12.21855766,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04840183
343.1,"United States, Santa Barbara",-120.3455,34.057,5/21/2003 19:00,6/29/2008 15:00,Subtropical,3,47.58044706,44781,23474,0.897757916,0.669305757,0.6593103,1.82487562,2.120009292,1.76850199,1.848,3.68953334,2.693551228,2.215600766,2.5927849,4.8253075,3.511192735,3.081753811,3.4683333,5.98342052,6.66430804,5.840075903,7.7444828,9.40996778,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.111872146
343.2,"United States, Santa Barbara",-120.3455,34.057,4/26/2003 12:00,6/29/2008 15:00,Subtropical,9,49.23988719,45388,23039,1.177583438,0.821466666,0.8564138,2.58584018,2.455460279,2.073276003,2.2442903,4.3973262,3.042733783,2.571682059,2.8581839,4.95513516,3.791298743,3.325282934,3.2003333,6.84300688,7.97491665,7.756983677,8.25011495,9.62250568,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.181164384
344.1,"United States, Santa Barbara",-120.3311,34.0159,4/27/2003 10:00,5/2/2013 8:00,Subtropical,3,4.519825495,87791,83823,1.553040033,1.227644489,1.3036,3.0228919,3.129440814,2.730049419,2.818,5.41629932,3.802795325,3.403032554,3.45972915,6.05924643,4.571085816,4.181572473,4.18465,7.11963334,8.825856245,8.473240424,8.6339677,10.6200667,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.0216895
344.2,"United States, Santa Barbara",-120.3311,34.0159,4/27/2003 0:00,5/2/2013 8:00,Subtropical,9,3.700413435,87801,84552,1.798658111,1.446177671,1.5655402,3.41167096,3.30920876,2.951527945,2.988,5.52590805,3.978383805,3.621018274,3.6532,6.2055333,4.751524854,4.429099732,4.3521,7.1988,8.753002373,8.36038709,8.6974193,10.1762069,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.02283105
345.1,"United States, Santa Barbara",-120.08,34.0261,4/17/2003 1:00,1/15/2009 18:00,Subtropical,3,54.05014082,50418,23167,0.662380214,0.547901722,0.55170115,1.1945667,1.654619167,1.463863526,1.6003793,2.57803676,2.274616093,2.049380121,2.167,3.50648276,3.057969176,2.74995203,3.015,4.5892387,6.7534667,6.599266176,6.5911818,8.26035486,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.755251142
345.2,"United States, Santa Barbara",-120.08,34.0261,4/17/2003 3:00,1/15/2009 18:00,Subtropical,9,54.04038401,50416,23171,0.871720438,0.636883051,0.6352527,1.81020002,2.039301765,1.742976794,1.901,3.45108388,2.622435657,2.309981979,2.5362069,4.04873332,3.205132878,2.838030608,3.1648276,4.70339996,6.88350482,6.740643343,7.0446667,8.24368962,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.755022831
346.1,"United States, Santa Barbara",-120.1278,33.8958,4/17/2003 5:00,10/2/2012 19:00,Subtropical,3,4.159886209,82959,79508,2.409602959,1.763145683,1.96200165,5.0141667,3.846229807,3.270531542,3.5516667,6.7225205,4.422425504,3.869980324,4.1879,7.5807258,5.147431364,4.644215317,4.72994715,8.4189345,10.16815993,10.0860688,10.2635,11.17087751,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,9.470091324
346.2,"United States, Santa Barbara",-120.1278,33.8958,3/6/2003 3:00,6/1/2013 8:00,Subtropical,9,5.099926476,89766,85188,2.74712356,2.110914713,2.3633333,5.336,4.100618862,3.572590382,3.82166665,6.93637679,4.623762,4.122179209,4.29263335,7.62237927,5.283024661,4.862707894,4.792,8.10233328,9.747575827,9.619744184,9.7243334,10.9095333,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.24714612
347.1,"United States, Santa Barbara",-119.9101,34.051,4/27/2000 16:00,5/20/2013 16:00,Subtropical,3,11.29033667,114505,101577,1.227074024,0.869150366,0.87823335,2.677361,2.776894272,2.301378832,2.461,4.96199998,3.391992121,2.941092982,3.0746,5.80083444,4.171625326,3.765694489,3.7093871,6.67005334,9.077777386,8.893983608,9.1762,11.07430321,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.07123288
347.2,"United States, Santa Barbara",-119.9101,34.051,4/27/2000 16:00,5/20/2013 16:00,Subtropical,9,14.33998515,114505,98085,1.607309021,1.073136958,1.1226666,3.64160002,3.153957523,2.569957507,2.7120667,5.77738666,3.747306225,3.233202948,3.33113335,6.48124944,4.556229469,4.102453437,4.1326667,7.32780198,9.1619684,8.988845027,8.9497,11.13894736,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.07123288
348.1,"United States, Santa Barbara",-119.67,33.9783,4/27/2000 18:00,5/10/2013 4:00,Subtropical,3,7.159674751,114251,106071,1.59087449,1.266359787,1.342,3.074,3.148304265,2.747219269,2.9971092,5.32076666,3.832841383,3.407840596,3.746,6.05289652,4.677721246,4.306731862,4.6444716,6.95914942,9.941633171,9.589078967,10.2529333,11.8623533,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04223744
348.2,"United States, Santa Barbara",-119.67,33.9783,4/27/2000 18:00,5/10/2013 4:00,Subtropical,9,5.99031956,114251,107407,2.032714945,1.558974967,1.6891494,4.07459675,3.593707215,3.125019926,3.3883333,6.04199656,4.262973652,3.80884195,4.164,6.76899998,5.074482227,4.691764781,5.16933335,7.49752999,10.05444121,9.729133819,10.361,12.00807166,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04223744
349.1,"United States, Santa Barbara",-119.7527,33.9594,4/27/2000 17:00,10/22/2004 16:00,Subtropical,3,7.489322758,39336,36390,1.850699203,1.468183263,1.62839655,3.50559545,3.543535327,3.129264563,3.55291605,5.63028047,4.296590951,3.937058116,4.3544149,6.3640862,5.140756324,4.793755913,5.3020689,7.2869075,9.9855742,9.965023001,10.183871,10.662843,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.490296804
349.2,"United States, Santa Barbara",-119.7527,33.9594,4/27/2000 17:00,10/22/2004 16:00,Subtropical,9,7.400345739,39336,36425,2.370569129,1.844951867,2.1908598,4.45220692,4.013808156,3.541903001,4.14812645,6.44988542,4.732106872,4.317704185,4.8441379,6.982457,5.50688166,5.116791286,5.5903448,7.57195108,10.15296828,10.1193178,10.1677635,11.11135172,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.490296804
350.1,"United States, Santa Barbara",-119.3958,34.0087,6/28/2000 19:00,4/13/2013 3:00,Subtropical,3,15.23998109,112113,95027,0.829374448,0.63954984,0.62601725,1.66167528,2.011533049,1.738548949,1.7810517,3.47967,2.6649161,2.407428433,2.4371724,4.4023333,3.491408712,3.190483727,3.2353667,5.31985,9.078488962,9.007615862,9.1736667,10.53984828,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,12.79817352
350.3,"United States, Santa Barbara",-119.3958,34.0087,2/2/2001 17:00,9/20/2012 5:00,Subtropical,9,13.75991995,101941,87914,1.133426351,0.830817624,0.82166665,2.3625667,2.560091644,2.20147855,2.2095,4.70999997,3.294075898,2.973513739,2.9934,5.382,4.170016367,3.801781166,3.7856774,6.62769198,9.2608654,9.134483186,9.45416665,10.89696562,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,11.6369863
351,"United States, Bodega Marine Laboratory (BML) Buoy",-123.083028,38.311806,9/13/2012 13:00,11/13/2018 20:00,Temperate,1,68.98956638,54056,16763,0.933627455,0.768979719,0.8036917,1.70987,2.094064695,1.768506595,1.9609308,3.82798627,2.667838155,2.299637953,2.3975,4.6745317,3.227487216,2.948500898,3.3129333,5.391263,6.35793945,4.788549492,6.50480835,9.57753,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_63,6.1706621
352,"United States, ca_weather_46145_5238_4013_530d",-132.44,54.37,5/5/2015 14:00,6/28/2021 7:00,Temperate,1,17.74091803,53898,44336,0.724444444,0.553899065,0.6,1.4,1.654347826,1.345834243,1.3,3.15,2.178014184,1.853190919,1.8,4,3.085074627,2.715373205,2.9,5.1,9.642857143,9.468793156,10,11.2,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_65,6.152625571
353,"United States, CINAR_DSG_MA101_sbe37_7960_7f64_bc5",-70.69934,42.21651,4/25/2014 4:40,4/29/2014 10:00,Temperate,0.9,0.492610837,609,606,1.02106,0.921222332,0.8408,1.5851,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,1.7007,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,0.011567732
354,"United States, CINAR_DSG_MA204_sbe37_08e4_bdb7_3f6",-70.69803,42.217438,1/12/2016 15:30,3/8/2016 15:10,Temperate,0.9,0.520897929,8063,8021,0.660540351,0.549883476,0.5319,1.33302,1.719155556,1.433575242,1.3417,2.95052,1.85324,1.450848994,1.7798,3.05436,3.05555,2.980929969,3.05555,3.59247,4.744,4.744,4.744,4.744,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,0.153386606
355,"United States, CINAR_DSG_MD205_sbe37_53da_a9e3_e6d",-75.00555,38.26539,8/2/2016 16:10,11/8/2016 20:10,Temperate,0.9,1.563273679,14137,13916,3.731745455,2.089867381,1.7522,9.31596,9.04918,6.348257003,5.7224,17.7199,10.8885,8.228500038,9.19165,19.24912,13.8314,10.82261593,12.59965,23.45988,25.0659,25.0659,25.0659,25.0659,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_56,0.268949772
