"","plot_id","loc_name","long_in_degrees","lat_in_degrees","start_date","end_date","duration_in_days","duration_in_years","measurement_freq_in_mins","depth_in_m","temp_degC_percentage_missing_values","no_of_data","net_no_of_data","climate_classification","annual_a_mean","annual_gm_mean","annual_median","annual_ninetieth_perc"
"262","332.1","United States, Santa Barbara",-120.0322,34.0379,"2005-04-21 19:00:00","2007-04-25 15:00:00",733.8333333,2.011,60,3,3.49173905637881,17613,16998,"Subtropical",9.28316665,9.14281045836016,9.28316665,10.56969997
"263","332.2","United States, Santa Barbara",-120.0322,34.0379,"2005-04-21 19:00:00","2007-04-25 15:00:00",733.8333333,2.011,60,9,3.49173905637881,17613,16998,"Subtropical",8.42900005,8.31614895515212,8.42900005,9.52873337
"264","333.1","United States, Santa Barbara",-120.0829,34.0246,"2009-01-15 18:00:00","2012-10-03 12:00:00",1356.75,3.717,60,3,15.0692503761938,32563,27656,"Subtropical",7.08024443333333,6.98198099316281,7.5895333,8.03460002
"265","333.2","United States, Santa Barbara",-120.0829,34.0246,"2009-01-15 18:00:00","2012-10-03 12:00:00",1356.75,3.717,60,9,1.4310720756687,32563,32097,"Subtropical",7.2392778,7.15208791739195,7.6342,8.19262672
"266","334.1","United States, Santa Barbara",-120.3523,34.0592,"2008-07-08 4:00:00","2013-08-19 14:00:00",1868.416667,5.119,60,3,22.8307651138416,44843,34605,"Subtropical",7.222291675,7.19992280632085,7.25223335,7.81885001
"267","334.2","United States, Santa Barbara",-120.3523,34.0592,"2008-07-08 4:00:00","2013-06-05 8:00:00",1793.166667,4.913,60,9,14.3806492088203,43037,36848,"Subtropical",7.258758325,7.23687292042029,7.231,7.86727001
"268","336.1","United States, Santa Barbara",-119.8244,34.0587,"2000-04-18 17:00:00","2005-02-24 17:00:00",1773,4.858,60,3,11.7101026954621,42553,37570,"Subtropical",8.895612175,8.85715601632119,9.1695269,9.53434741
"269","336.2","United States, Santa Barbara",-119.8244,34.0587,"2000-04-18 17:00:00","2005-02-24 17:00:00",1773,4.858,60,9,9.70084365379644,42553,38425,"Subtropical",8.764018725,8.7443811438117,8.92925345,9.29410106
"270","337.1","United States, Santa Barbara",-119.3604,34.0174,"2000-06-28 17:00:00","2004-06-27 15:00:00",1459.916667,4,60,4,12.9998002226091,35039,30484,"Subtropical",8.570168625,8.52109614016318,8.5782644,9.55057354
"271","337.2","United States, Santa Barbara",-119.3604,34.0174,"2000-06-28 17:00:00","2004-06-27 15:00:00",1459.916667,4,60,12,13.0511715516995,35039,30466,"Subtropical",8.985547675,8.9367643008908,8.9114624,10.02316131
"272","337.3","United States, Santa Barbara",-119.3604,34.0174,"2001-02-02 18:00:00","2004-06-27 15:00:00",1240.875,3.4,60,8,9.02894365724263,29782,27093,"Subtropical",8.71201,8.65003172702095,8.667,9.73773368
"273","338.1","United States, Santa Barbara",-119.8548,33.9666,"2005-01-14 16:00:00","2013-02-01 8:00:00",2939.666667,8.054,60,3,6.7906396609641,70553,65762,"Subtropical",10.4761458375,10.4238797938075,10.68266665,11.44245337
"274","338.2","United States, Santa Barbara",-119.8548,33.9666,"2005-01-14 16:00:00","2013-06-01 8:00:00",3059.666667,8.383,60,9,8.82028515789904,73433,66956,"Subtropical",10.5270291375,10.4698850855962,10.53446665,11.73955661
"275","339.1","United States, Santa Barbara",-119.6967,34.0307,"2000-04-18 19:00:00","2013-05-03 8:00:00",4762.541667,13.048,60,3,7.39969554338507,114302,105844,"Subtropical",9.57924960769231,9.53734155701171,9.6214667,10.54862794
"276","339.2","United States, Santa Barbara",-119.6967,34.0307,"2000-04-18 19:00:00","2013-02-02 8:00:00",4672.541667,12.801,60,9,10.459952560147,112142,100412,"Subtropical",9.66819464545455,9.64375790166142,9.7602903,10.492
"277","340.1","United States, Santa Barbara",-119.9416,34.066,"2005-01-13 22:00:00","2013-05-10 4:00:00",3038.25,8.324,60,3,5.67067568123534,72919,68784,"Subtropical",9.434560425,9.35529699785081,9.37491665,10.8269567
"278","340.2","United States, Santa Barbara",-119.9416,34.066,"2005-01-13 22:00:00","2013-05-10 4:00:00",3038.25,8.324,60,9,9.11010847652875,72919,66276,"Subtropical",9.154485725,9.05220463995145,9.3630667,10.0873
"279","341.1","United States, Santa Barbara",-119.56,34.0549,"2000-04-27 20:00:00","2013-05-10 4:00:00",4760.333333,13.042,60,3,14.9104149708094,114249,97214,"Subtropical",9.22223491818182,9.14970218158218,9.1170667,10.7574828
"280","341.2","United States, Santa Barbara",-119.56,34.0549,"2000-04-27 20:00:00","2013-05-10 4:00:00",4760.333333,13.042,60,9,11.9099510717818,114249,100642,"Subtropical",9.4219387,9.34598734639727,9.2687666,11.2624667
"281","342.1","United States, Santa Barbara",-119.5384,34.0116,"2000-04-27 19:00:00","2013-05-12 11:00:00",4762.666667,13.048,60,3,19.1303967455492,114305,92438,"Subtropical",10.21990547,10.1504970552655,10.00666665,12.15148161
"282","342.2","United States, Santa Barbara",-119.5384,34.0116,"2000-04-27 19:00:00","2013-05-12 11:00:00",4762.666667,13.048,60,9,15.3702812650365,114305,96736,"Subtropical",10.9012141,10.8369330133046,11.06333335,12.52318175
"283","343.1","United States, Santa Barbara",-120.3455,34.057,"2003-05-21 19:00:00","2008-06-29 15:00:00",1865.833333,5.112,60,3,47.5804470646033,44781,23474,"Subtropical",8.96110345,8.87813095395621,8.96110345,9.93439997
"284","343.2","United States, Santa Barbara",-120.3455,34.057,"2003-04-26 12:00:00","2008-06-29 15:00:00",1891.125,5.181,60,9,49.2398871948533,45388,23039,"Subtropical",9.15666665,9.10081911617549,9.15666665,9.96448269
"285","344.1","United States, Santa Barbara",-120.3311,34.0159,"2003-04-27 10:00:00","2013-05-02 8:00:00",3657.916667,10.022,60,3,4.51982549464068,87791,83823,"Subtropical",9.36048187,9.26193119101144,8.9395005,10.78276003
"286","344.2","United States, Santa Barbara",-120.3311,34.0159,"2003-04-27 0:00:00","2013-05-02 8:00:00",3658.333333,10.023,60,9,3.70041343492671,87801,84552,"Subtropical",9.31006261,9.20817465108152,9.14804295,10.44178621
"287","345.1","United States, Santa Barbara",-120.08,34.0261,"2003-04-17 1:00:00","2009-01-15 18:00:00",2100.708333,5.755,60,3,54.050140822722,50418,23167,"Subtropical",8.1673925,8.15415539707437,8.1673925,8.53924194
"288","345.2","United States, Santa Barbara",-120.08,34.0261,"2003-04-17 3:00:00","2009-01-15 18:00:00",2100.625,5.755,60,9,54.0403840050778,50416,23171,"Subtropical",8.1200287,8.09645388490804,8.1200287,8.61467238
"289","346.1","United States, Santa Barbara",-120.1278,33.8958,"2003-04-17 5:00:00","2012-10-02 19:00:00",3456.583333,9.47,60,3,4.15988620885015,82959,79508,"Subtropical",10.0879277,10.0004641435433,9.9936,11.29759482
"290","346.2","United States, Santa Barbara",-120.1278,33.8958,"2003-03-06 3:00:00","2013-06-01 8:00:00",3740.208333,10.247,60,9,5.09992647550297,89766,85188,"Subtropical",10.04968007,9.9701282548402,10.11075005,11.0837133
"291","347.1","United States, Santa Barbara",-119.9101,34.051,"2000-04-27 16:00:00","2013-05-20 16:00:00",4771,13.071,60,3,11.2903366665211,114505,101577,"Subtropical",9.67945662,9.59240562902957,9.56559425,11.37282794
"292","347.2","United States, Santa Barbara",-119.9101,34.051,"2000-04-27 16:00:00","2013-05-20 16:00:00",4771,13.071,60,9,14.3399851534867,114505,98085,"Subtropical",9.61479499090909,9.50125349673382,10.0793333,11.4269248
"293","348.1","United States, Santa Barbara",-119.67,33.9783,"2000-04-27 18:00:00","2013-05-10 4:00:00",4760.416667,13.042,60,3,7.15967475120568,114251,106071,"Subtropical",10.4493023923077,10.3989783341236,10.302,11.8730133
"294","348.2","United States, Santa Barbara",-119.67,33.9783,"2000-04-27 18:00:00","2013-05-10 4:00:00",4760.416667,13.042,60,9,5.99031955956622,114251,107407,"Subtropical",10.5416700230769,10.4758138700699,10.398,12.02412714
"295","349.1","United States, Santa Barbara",-119.7527,33.9594,"2000-04-27 17:00:00","2004-10-22 16:00:00",1638.958333,4.49,60,3,7.48932275777913,39336,36390,"Subtropical",9.73667205,9.72602992676286,9.79067745,10.18489461
"296","349.2","United States, Santa Barbara",-119.7527,33.9594,"2000-04-27 17:00:00","2004-10-22 16:00:00",1638.958333,4.49,60,9,7.40034573927191,39336,36425,"Subtropical",9.8168138,9.8013833517942,9.76638175,10.42272905
"297","350.1","United States, Santa Barbara",-119.3958,34.0087,"2000-06-28 19:00:00","2013-04-13 3:00:00",4671.333333,12.798,60,3,15.2399810905069,112113,95027,"Subtropical",9.46873564,9.42584643915435,9.41131605,10.70193334
"298","350.3","United States, Santa Barbara",-119.3958,34.0087,"2001-02-02 17:00:00","2012-09-20 5:00:00",4247.5,11.637,60,9,13.7599199536987,101941,87914,"Subtropical",9.48438515,9.39339422262044,9.45416665,11.03493229
"299","351","United States, Bodega Marine Laboratory (BML) Buoy",-123.083028,38.311806,"2012-09-13 13:00:00","2018-11-13 20:00:00",2252.291667,6.171,60,1,68.9895663756105,54056,16763,"Temperate",NA,NA,NA,NA
"300","352","United States, ca_weather_46145_5238_4013_530d",-132.44,54.37,"2015-05-05 14:00:00","2021-06-28 7:00:00",2245.708333,6.153,60,1,17.7409180303536,53898,44336,"Temperate",10.06,10.0308705722566,10,10.96
"301","358.1","United States, E01_sbe37_all_bc79_fca7_58ec",-69.355774,43.71517,"2007-05-09 22:00:00","2007-05-09 17:00:00",4877.854167,19.199,30,1,5.56700741800233,285252,269372,"Temperate",18.8656330666667,18.6892338934311,18.163,19.69654
"302","359.1","United States, E01_sbe37_all_bc79_fca7_58ec",-69.354126,43.714954,"2020-09-16 1:30:00","2021-06-15 13:00:00",272.4791667,0.747,30,1,0.0382262996941896,13080,13075,"Temperate",NA,NA,NA,NA
"303","360.1","United States, E07_sbe37_all_d641_bab5_1a8c",-69.42379,43.790733,"2019-05-16 16:00:00","2020-11-10 10:00:00",543.75,1.49,20,2,14.8808459554034,39151,33325,"Temperate",18.4941,18.4941,18.4941,18.4941
"304","361.1","United States, E07_sbe37_all_d641_bab5_1a8c",-69.4118,43.7895,"2020-09-15 17:20:00","2021-04-30 2:00:00",226.3611111,0.62,20,10,3.11062028345297,16299,15792,"Temperate",NA,NA,NA,NA
"305","362","United States, gov_nps_ever_bkyf1_206a_7d6e_f119",-80.834,25.119,"2015-12-11 4:00:00","2021-06-28 7:00:00",2026.125,5.551,60,1.5,10.3500041128568,48628,43595,"Subtropical",25.26,25.2231927142771,25.39,26.642
"306","363.1","United States, I01_sbe37_all_bc79_fca7_58ec",-68.1085,44.10599,"2007-05-10 8:00:00","2020-02-04 19:30:00",4653.479167,12.749,30,1,2.48021202678987,223368,217828,"Temperate",13.5652,13.4546495113344,13.2822,16.03765
"307","364.1","United States, I01_sbe37_all_bc79_fca7_58ec",-68.111885,44.10195,"2020-11-09 20:00:00","2021-06-13 23:00:00",216.125,0.592,30,1,0,10375,10375,"Temperate",NA,NA,NA,NA
"308","365","United States, org_secoora_14buoy_02dd_af28_0c54",-76.397,34.3018,"2019-11-11 19:00:00","2020-06-26 21:00:00",228.0833333,0.625,60,0,1.38812785388128,5475,5399,"Subtropical",NA,NA,NA,NA
"309","366","United States, tomales-bay-buoy_0570_bb12_c1b3",-122.927681,38.18785,"2019-01-01 0:06:00","2020-07-09 23:18:00",555.9666667,1.523,6,1,7.2898008738468,133433,123706,"Temperate",14.15,14.15,14.15,14.15
"310","367","United States, UNH_WBD_55b4_81eb_695a",-70.54203,43.019592,"2020-01-01 0:00:00","2020-12-31 22:58:00",365.9570255,1.003,60,1,0.87589580252531,8791,8714,"Temperate",19.7285,19.7285,19.7285,19.7285
"311","368","United States, UNH_WBD_55b4_81eb_695a",-70.54178,43.023468,"2009-01-03 0:00:00","2009-12-31 22:58:00",362.9570255,0.994,60,1,10.2075926138319,8719,7829,"Temperate",18.901897,18.901897,18.901897,18.901897
"312","369","United States, UNH_WBD_55b4_81eb_695a",-70.53632,43.025246,"2011-01-01 0:00:00","2011-12-31 22:58:00",364.9570255,1,60,1,17.621547591874,8762,7218,"Temperate",18.544816,18.544816,18.544816,18.544816
"313","370","United States, wmo_41013_ec68_b09d_6402",-77.743,33.436,"2015-12-11 2:20:00","2021-06-28 9:00:00",2026.277778,5.551,10,1,14.200084308074,291787,250353,"Subtropical",17.474,17.3445047035926,17,20.044
"314","373","Indian Ocean",67,0,"2014-08-06 11:00:00","2019-10-31 2:10:00",1911.631944,5.237,10,1,0.569973408506372,275276,273707,"Tropical",5.2833996,5.26324787081376,5.3029995,5.7978001
"315","374","Indian Ocean",80.5,0,"2008-08-09 18:20:00","2019-08-15 9:50:00",4022.645833,11.021,10,1,24.5999219696787,579262,436764,"Tropical",4.222749675,4.19861634377804,4.14550015,4.72280021
"316","375","Indian Ocean",90,0,"2004-11-09 6:20:00","2018-05-31 1:40:00",4950.805556,13.564,10,1,28.3199867586269,712917,511019,"Tropical",3.9961662,3.96800667121672,4.00649925,4.50699895
"317","376","Indian Ocean",67,1.5,"2016-09-04 21:00:00","2019-11-01 2:10:00",1152.215278,3.157,10,1,0.55026518804243,165920,165007,"Tropical",5.24633406666667,5.24576049080303,5.2469997,5.32220114
"318","377","Indian Ocean",67,-1.5,"2013-07-24 15:50:00","2019-10-29 1:50:00",2287.416667,6.267,10,1,0.170011749026227,329389,328829,"Tropical",4.85633341666667,4.82079690187183,4.69550035,5.5539999
"319","378","Indian Ocean",80.5,-1.5,"2006-09-06 11:10:00","2019-08-11 3:30:00",4721.680556,12.936,10,1,22.2500194875008,679923,528640,"Tropical",3.9883752125,3.95122110368806,4.0460005,4.66909908
"320","379","Indian Ocean",90,12,"2008-10-17 16:30:00","2017-01-12 0:40:00",3008.340278,8.242,10,1,1.83009312053038,433202,425274,"Tropical",5.7582502375,5.73037157194157,5.85849955,6.40900041
"321","380","Indian Ocean",55,-12,"2012-03-06 9:30:00","2013-04-26 13:50:00",416.1805556,1.14,10,1,0,59931,59931,"Tropical",7.737999,7.737999,7.737999,7.737999
"322","381","Indian Ocean",67,-12,"2009-09-13 7:40:00","2013-07-17 12:50:00",1403.215278,3.844,10,1,39.4399794124634,202064,122370,"Tropical",6.4190006,6.4190006,6.4190006,6.4190006
"323","382","Indian Ocean",80.5,-12,"2010-05-17 9:00:00","2015-10-22 2:00:00",1983.708333,5.435,10,1,0.140029056029126,285655,285255,"Tropical",6.68159944,6.60509962080446,6.677,7.85479892
"324","383","Indian Ocean",93,-12,"2011-03-21 10:20:00","2017-02-25 1:20:00",2167.625,5.939,10,1,39.6198488493908,312139,188470,"Tropical",3.9090004,3.87180061723227,3.9090004,4.33940048
"325","384","Indian Ocean",90,15,"2008-10-19 15:00:00","2019-07-30 5:20:00",3935.597222,10.782,10,1,9.3600622521955,566727,513681,"Tropical",7.06042944285714,7.04571443602678,6.9760018,7.5640003
"326","385","Indian Ocean",67,4,"2018-06-26 13:20:00","2019-11-02 9:10:00",493.8263889,1.353,10,1,0,71112,71112,"Tropical",4.8460007,4.8460007,4.8460007,4.8460007
"327","386","Indian Ocean",90,4,"2006-11-16 5:50:00","2016-03-08 1:00:00",3399.798611,9.315,10,1,48.5099229531101,489572,252081,"Tropical",4.1439991,4.1439991,4.1439991,4.1439991
"328","387","Indian Ocean",57,-4,"2015-11-16 13:50:00","2017-11-19 3:10:00",733.5555556,2.01,10,1,0,105633,105633,"Tropical",6.2944994,6.25562324017351,6.2944994,6.85329844
"329","388","Indian Ocean",67,-4,"2012-06-24 7:50:00","2016-09-09 7:50:00",1538,4.214,10,1,0.0799194484203492,221473,221296,"Tropical",4.64649965,4.63348114664079,4.72099975,4.97550147
"330","389","Indian Ocean",80.5,-4,"2008-08-19 10:40:00","2015-08-30 1:50:00",2566.631944,7.032,10,1,39.5399300858234,369596,223458,"Tropical",NA,NA,NA,NA
"331","390","Indian Ocean",67,8,"2018-06-21 12:20:00","2019-11-04 12:00:00",500.9861111,1.373,10,1,0,72143,72143,"Tropical",4.3859997,4.3859997,4.3859997,4.3859997
"332","391","Indian Ocean",90,8,"2006-11-14 8:10:00","2017-01-14 0:40:00",3713.6875,10.174,10,1,52.3499734466277,534772,254819,"Tropical",4.9790001,4.96596834099852,4.9790001,5.26700058
"333","392","Indian Ocean",55,-8,"2008-11-21 10:00:00","2017-11-21 9:00:00",3286.958333,9.005,10,1,45.0400677761275,473323,260138,"Tropical",6.14449975,6.13983032930871,6.14449975,6.33610051
"334","393","Indian Ocean",67,-8,"2007-01-13 14:00:00","2014-10-03 1:40:00",2819.486111,7.725,10,1,53.1599208880635,406007,190174,"Tropical",NA,NA,NA,NA
"335","394","Indian Ocean",80.5,-8,"2008-08-22 13:10:00","2016-11-19 3:40:00",3010.604167,8.248,10,1,5.61993688988947,433528,409164,"Tropical",5.1544995125,5.11528934254945,4.99600025,5.94859809
"336","395","Atlantic Ocean",0,0,"1998-11-08 16:40:00","2018-03-19 12:10:00",7070.8125,19.372,10,1,44.879974228981,1018198,561231,"Tropical",NA,NA,NA,NA
"337","396","Atlantic Ocean",-10,0,"1999-01-28 20:10:00","2020-02-23 10:50:00",7695.611111,21.084,10,1,24.1199672613112,1108169,840879,"Tropical",8.97999992,8.92525490210156,9.1329994,10.0713997
"338","397","Atlantic Ocean",-23,0,"1999-03-06 14:00:00","2021-07-01 6:00:00",5879.145833,21.412,10,1,35.665369266394,893068,574552,"Tropical",6.662749275,6.62449527897721,6.7529993,7.37289925
"339","398","Atlantic Ocean",-35,0,"1998-01-21 23:50:00","2019-03-28 8:00:00",7228.541667,21.191,10,1,49.0920762500214,1053062,536092,"Tropical",3.56999875,3.56992466118005,3.56999875,3.58839855
"340","399","Pacific Ocean",-110,0.699999988,"1979-01-20 12:00:00","1981-10-31 3:45:00",1014.65625,2.78,15,1,33.6399474375821,97408,64640,"Tropical",NA,NA,NA,NA
"341","400","Pacific Ocean",-110,-0.699999988,"1979-01-20 12:00:00","1981-07-11 14:45:00",903.1145833,2.474,15,1,37.7704728950404,86700,53953,"Tropical",NA,NA,NA,NA
"342","402","Pacific Ocean",-110,0,"1998-10-27 2:30:00","1998-03-01 13:00:00",8062.083333,36.678,10,1,34.2437843360156,1545571,1016309,"Tropical",9.22711075555556,9.08539632886536,8.7560005,11.33299908
"343","403","Pacific Ocean",-125,0,"1996-06-24 11:10:00","1996-06-23 0:00:00",9053.715278,31.463,10,1,38.8293785117074,1400316,856582,"Tropical",7.610499875,7.50473452425443,7.8699999,8.80570016
"344","404","Pacific Ocean",-140,0,"1998-05-10 22:40:00","1998-05-09 20:00:00",8335.069444,36.472,10,1,15.6840985174395,1466989,1236905,"Tropical",5.56052628947368,5.36883946575057,5.4500007,7.4300007
"345","405","Pacific Ocean",147,0,"1994-04-27 14:00:00","2016-12-09 23:00:00",8262.375,22.637,60,1,8.39998386267133,198298,181641,"Tropical",3.56913511176471,3.55267396537266,3.4778996,4.13063926
"346","406","Pacific Ocean",-155,0,"1999-10-28 0:00:00","1999-10-27 0:00:00",7570.826389,29.018,10,1,26.0714715747828,1162700,859567,"Tropical",5.12982357058824,4.93474614930445,4.6760006,7.78300062
"347","407","Pacific Ocean",156,0,"1992-03-01 6:00:00","2021-03-16 23:00:00",10607.70833,29.062,60,1,8.45018971978035,254586,233073,"Tropical",3.56876215,3.52436879061702,3.5067501,4.02520904
"348","408","Pacific Ocean",165,0,"1998-07-11 9:20:00","1999-03-19 19:00:00",8138.069444,33.21,10,1,40.2996840733711,1344616,802740,"Tropical",4.0219994,4.0219994,4.0219994,4.0219994
"349","409","Pacific Ocean",-170,0,"2000-07-03 13:20:00","2000-07-03 2:00:00",7422.520833,28.662,10,1,30.0820384995021,1141781,798310,"Tropical",4.63128578571429,4.58311023471822,4.5470009,5.36019972
"350","410","Pacific Ocean",180,0,"1999-11-28 6:00:00","1999-11-27 0:00:00",7853.708333,28.192,10,1,35.475091894146,1189412,767467,"Tropical",4.61599988333333,4.58125427206945,4.65149975,5.21249965
"351","411","Pacific Ocean",-95,0,"1998-11-06 21:00:00","1998-06-20 23:00:00",8271.118056,30.051,10,1,44.4761789992639,1302821,723376,"Tropical",11.32749985,11.2808261464148,11.59849925,12.26799982
"352","412","Chile, Tongoy",-71.56139,-30.275,"2014-09-11 0:00:00","2021-07-07 23:00:00",2491.958333,6.827,60,-99,7.57925361155698,59808,55275,"Subtropical",18.9446666666667,18.8146712590816,18.4355,21.8305
"353","413","Chile, Cochamo",-72.30889,-41.49556,"2013-03-09 0:00:00","2014-06-19 23:00:00",467.9583333,1.282,60,-99,6.15206552706553,11232,10541,"Temperate",15.17,15.17,15.17,15.17
"354","414","Chile, Puyuhuapi",-72.68778,-44.73278,"2010-06-24 0:00:00","2017-03-21 23:00:00",2462.958333,6.748,60,-99,17.3805657057789,59112,48838,"Temperate",17.5175,17.4772911608248,17.92,18.493
"355","415","Chile, Reloncavi Sound",-72.83444,-41.63611,"2017-09-15 0:00:00","2021-02-11 23:00:00",1245.958333,3.414,60,-99,33.1393793472445,29904,19994,"Temperate",11.326,11.326,11.326,11.326
"356","416","Chile, Itata",-72.9,-36.4,"2017-11-29 0:00:00","2020-03-09 23:00:00",831.9583333,2.279,60,-99,41.1308092948718,19968,11755,"Temperate",NA,NA,NA,NA
"357","417","Chile, Irene Island",-74.015,-47.77,"2017-01-05 0:00:00","2019-10-07 23:00:00",1005.958333,2.756,60,-99,22.7095758780649,24144,18661,"Temperate",13.614,13.3957385761293,13.614,15.5564
"358","419","Chile, Stratus",-85,-20,"2019-04-13 0:00:00","2021-07-07 23:00:00",816.9583333,2.238,60,-99,20.1295389636883,19608,15661,"Subtropical",6.4155,6.40342080453877,6.4155,6.7303
"359","420","Chile, Iquique",-70.248,-20.247,"2020-07-01 0:00:00","2021-06-27 21:00:00",361.875,0.991,60,0.5,44.5314298871748,8686,4818,"Subtropical",NA,NA,NA,NA
"360","422","Atlantic Ocean",-16.4963,49.0755,"2003-11-17 16:30:00","2004-06-18 16:45:00",214.0104167,0.586,15,10,0,20546,20546,"Temperate",NA,NA,NA,NA
"361","423","Atlantic Ocean",-41.09017,23.86967,"2015-11-08 17:00:00","2017-03-15 8:00:00",492.6250116,1.35,60,6,0,11824,11824,"Subtropical",4.5298996,4.5298996,4.5298996,4.5298996
"362","428","Brazil, Salvador",-38.5418,-12.9895333,"2019-08-02 13:51:00","2021-05-31 17:51:00",668.1666667,1.831,30,0.5,4.58953013438094,32073,30601,"Tropical",5.51,5.51,5.51,5.51
"363","429","Brazil, Rio de Janeiro",-43.12483,-22.9616,"2015-09-14 19:25:00","2016-10-13 11:25:00",394.6666667,1.081,30,0.5,24.5077856954342,18945,14302,"Subtropical",11.84,11.84,11.84,11.84
"364","430","Brazil, Rio de Janeiro",-43.14788,-22.93198,"2015-09-17 17:25:00","2016-12-20 17:25:00",460,1.26,30,0.5,43.2407952538381,22081,12533,"Subtropical",12.72,12.72,12.72,12.72
"365","431","Brazil, Rio de Janeiro",-43.174472,-22.983083,"2016-08-08 19:25:00","2021-05-31 17:51:00",1756.935185,4.814,30,0.5,58.6902390438247,84336,34839,"Subtropical",13.41,13.41,13.41,13.41
"366","432","Brazil, Rio de Janeiro",-43.1502167,-22.97155,"2017-08-28 13:25:00","2021-05-31 17:21:00",1372.164352,3.759,30,0.5,72.6201682203261,65866,18034,"Subtropical",NA,NA,NA,NA
"367","433","Brazil, Rio Grande",-52.10556,-32.02349,"2016-03-11 20:01:00","2021-05-31 17:01:00",1906.875,5.224,60,0.3,25.8292181969147,45766,33945,"Subtropical",22.8325,22.7433809661568,21.97,25.153
"368","434","Brazil, Rio Grande",-52.0980333,-32.1345833,"2019-02-10 18:21:00","2021-05-31 17:51:00",840.9791667,2.304,30,0.5,5.89080459770115,40368,37990,"Subtropical",19,18.985971136605,19,19.584
"369","435","Brazil, Rio Grande",-52.0793667,-32.1949667,"2019-02-19 22:21:00","2019-10-13 7:21:00",235.375,0.645,30,0.5,16.2492255951854,11299,9463,"Subtropical",NA,NA,NA,NA
"370","436","Brazil, Rio Grande",-52.0954333,-32.2454167,"2019-02-19 17:21:00","2021-05-31 17:51:00",832.0208333,2.28,30,0.5,13.3807401472282,39938,34594,"Subtropical",17.69,17.6736668521278,17.69,18.298
"371","437","Brazil, Rio Grande",-52.02287188,-32.29979002,"2016-12-07 22:25:00","2020-01-29 9:55:00",1147.479167,3.144,30,0.5,52.4899693179136,55081,26169,"Subtropical",16.26,16.26,16.26,16.26
"372","438","Brazil, Florianopolis",-48.4210187,-27.2744533,"2017-02-22 18:01:00","2019-11-27 2:01:00",1007.333333,2.76,60,0.8,39.6782065599537,24177,14584,"Subtropical",8.96,8.96,8.96,8.96
"373","439","Brazil, Sao Sebastiao",-45.422167,-23.830583,"2014-09-22 0:01:00","2020-03-29 1:01:00",2015.041667,5.521,60,0.7,37.4405524998966,48362,30255,"Subtropical",12.08,12.08,12.08,12.08
"374","452.1","Brazil, Ilha Deserta",-48.331,-27.2706,"2013-02-20 13:25:00","2014-08-02 1:15:00",527.4931713,1.445,20,5,0,37982,37982,"Subtropical",12.887,12.887,12.887,12.887
"375","452.2","Brazil, Ilha Deserta",-48.331,-27.2706,"2013-02-20 11:40:00","2014-12-21 12:38:00",669.040544,1.833,20,12,0,48170,48170,"Subtropical",12.785,12.785,12.785,12.785
"376","453.1","Brazil, Ilha da Galé",-48.408,-27.1719,"2013-05-10 14:11:00","2013-11-30 2:02:00",203.4938542,0.558,20,5,0,14653,14653,"Subtropical",NA,NA,NA,NA
"377","453.2","Brazil, Ilha da Galé",-48.408,-27.1719,"2013-05-10 12:17:00","2014-09-25 17:56:00",503.2349074,1.379,20,12,0.0110381367625145,36238,36234,"Subtropical",12.788,12.788,12.788,12.788
"378","454","Brazil, Ilha do Coral",-48.5451,-27.9354,"2013-04-23 12:41:00","2014-05-30 11:41:00",401.9583333,1.101,20,12,0,28942,28942,"Subtropical",10.899,10.899,10.899,10.899
"379","455","Brazil, Ilha dos Lobos",-48.7087,-28.4461,"2013-06-14 15:35:00","2014-05-20 17:35:00",340.0833333,0.932,20,5,0,24487,24487,"Subtropical",12.068,12.068,12.068,12.068
"380","456.1","Brazil, Moleques do Sul",-48.4318,-27.8454,"2012-12-18 13:24:00","2014-01-15 10:01:00",392.8588426,1.076,20,5,0,28287,28287,"Subtropical",12.36,12.36,12.36,12.36
"381","456.2","Brazil, Moleques do Sul",-48.4318,-27.8454,"2013-07-02 12:29:00","2014-01-15 10:49:00",196.9305556,0.54,20,12,0,14180,14180,"Subtropical",NA,NA,NA,NA
"382","459.1","Brazil, Tamboretes",-48.522,-26.3679,"2012-12-17 11:40:00","2014-01-16 11:13:00",394.9811227,1.082,20,5,21.4099859353024,28440,22351,"Subtropical",12.899,12.899,12.899,12.899
"383","459.2","Brazil, Tamboretes",-48.522,-26.3679,"2012-12-17 9:34:00","2014-01-16 11:06:00",395.0634028,1.082,20,12,0,28446,28446,"Subtropical",11.318,11.318,11.318,11.318
"384","460.2","Brazil, lha do Xavier",-48.3858,-27.6092,"2013-01-31 11:13:00","2014-04-10 13:42:00",434.1037731,1.189,20,12,0,31255,31255,"Subtropical",11.678,11.678,11.678,11.678
"385","461","Brazil, Atalaia",-32.408858,-3.857033,"2018-10-23 12:00:00","2020-02-24 13:14:00",489.0513889,1.34,15,1,71.9297124600639,46950,13179,"Tropical",NA,NA,NA,NA
"386","463","Brazil, Garças",-35.3629,-5.20947,"2018-07-16 11:45:00","2021-01-29 10:00:00",927.9270833,2.542,15,1,44.7701046203583,89084,49201,"Tropical",NA,NA,NA,NA
"387","465","Brazil, Rastro ",-35.34584,-5.22054,"2020-03-11 13:28:00","2021-02-26 10:00:00",351.8554398,0.964,15,1,9.28091417744753,33779,30644,"Tropical",7.09,7.09,7.09,7.09
