plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,climate_classification,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc,annual_a_mean,annual_gm_mean,annual_median,annual_ninetieth_perc,contributor,database,study,spatial_blocks,duration_in_years
320,Australia,145.9803,-16.7755,10/21/1997 14:30,12/12/2017 0:00,Tropical,6,27.72631131,474203,342724,1.669276119,1.314972058,1.6,3.09417,3.502530328,3.349622833,3.5508,4.68801,4.272046774,4.161907396,4.3498,5.33774,5.4646,5.411277908,5.4235,6.42574,11.5055,11.48260336,11.5055,12.0859,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_35,20.15450913
321,Australia,153.2273,-30.159,3/3/2001 13:00,3/17/2011 0:00,Subtropical,9.4,20.52004888,175945,139841,0.995606974,0.694021485,0.65,2.19832,2.232396648,1.824853544,1.61,4.134,2.888582222,2.450130855,2.175,5.162,3.807245238,3.35404489,3.29,6.013,8.51945,8.449503128,8.445,9.64046,NA,The Australian Institute of Marine Scien,The Australian Institute of Marine Scien,spatial_block_18,10.0423516
322,"United States, Santa Barbara",-119.74447,34.39958,1/1/2004 0:00,12/31/2005 23:40,Subtropical,4,63.98008816,52632,18958,1.130941603,0.888452734,0.8639,2.28807,5.0938,5.0938,5.0938,5.0938,5.0938,5.0938,5.0938,5.0938,NA,NA,NA,NA,NA,NA,NA,NA,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.002701674
323,"United States, Santa Barbara",-120.12005,34.46672,1/1/2001 0:00,12/31/2004 23:40,Subtropical,5.3,31.3303293,105192,72235,1.886495804,1.348111687,1.6229,3.8498,3.559405128,2.724811936,3.7649,6.1869,4.406495,3.628270718,4.42265,6.77621,5.39638,4.76469621,5.4567,7.73458,10.8187,10.8187,10.8187,10.8187,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.002701674
324,"United States, Santa Barbara",-120.28998,34.46085,1/1/1999 0:00,12/31/2020 23:40,Subtropical,5,62.84998756,578592,214947,1.583634195,1.120291113,1.2518,3.38668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,22.0164003
325,"United States, Santa Barbara",-120.11965,34.46495,1/1/2004 0:00,2/25/2021 16:20,Subtropical,4.2,16.67989271,451130,375882,1.684408354,1.241681338,1.4566,3.3479,3.526873449,2.900124531,3.4724,5.93718,4.473476355,3.881853348,4.4839,6.89948,5.666108247,5.089462419,5.7449,8.40724,11.36394545,11.30554863,11.1598,12.6413,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,17.1662481
326,"United States, Santa Barbara",-119.5399,34.39015,1/1/2001 0:00,1/15/2021 21:20,Subtropical,4.3,7.150026659,527033,489350,1.594507335,1.19556553,1.397,3.16094,3.064289938,2.560914504,3.2535,5.02062,3.842434889,3.333097537,4.1048,5.9203,4.934464063,4.458569883,5.0617,7.03881,10.76764211,10.71549056,10.7629,12.05488,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,20.05449011
327,"United States, Santa Barbara",-119.73012,34.39323,1/1/2005 0:00,3/18/2021 15:40,Subtropical,4.8,19.32003716,426288,343929,2.052740616,1.561815311,1.9148,3.90612,3.591148026,2.995785215,3.6907,5.8857,4.397050649,3.793446067,4.6194,6.88998,5.466459722,4.973486993,5.79685,7.66276,11.4312625,11.34709701,11.62525,12.98925,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,16.22096651
328,"United States, Santa Barbara",-119.95032,34.42388,1/1/2001 0:00,3/24/2021 19:20,Subtropical,5.2,8.439943375,531923,487029,1.424683746,1.019915163,1.1399,3.0245,3.110868435,2.580624912,3.191,5.14622,3.870051654,3.365367194,4.0301,6.01574,4.969290761,4.487347729,5.0793,7.09025,10.30905,10.24966586,10.2507,11.54264,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,20.24056317
329,"United States, Santa Barbara",-119.68575,34.4104667,1/1/2005 0:00,3/3/2021 23:00,Subtropical,2.9,28.16993157,425230,305443,1.27890987,1.042349362,1.09235,2.40609,3.031501923,2.272296286,2.4345,5.86498,4.283367857,3.317536962,3.512,7.31498,6.041330769,5.093528333,5.9203,11.69754,13.0863,13.07682466,13.0863,13.48462,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,16.18070776
330.1,"United States, Santa Barbara",-119.3681,34.0109,4/11/2003 21:00,4/13/2013 12:00,Subtropical,3,10.60972273,87712,78406,1.445813125,1.131096357,1.1630667,2.8706452,3.077469203,2.70272426,2.7998333,5.21513333,3.874351684,3.500064377,3.54916665,6.03132329,4.742393218,4.344853903,4.89206265,6.73346336,10.07253075,9.994648952,10.21394995,11.72280426,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.01267123
330.2,"United States, Santa Barbara",-119.3681,34.0109,4/11/2003 21:00,4/13/2013 12:00,Subtropical,9,11.46023349,87712,77660,1.796936476,1.360436123,1.3796667,3.7643333,3.467422428,2.983875246,3.028,5.97882666,4.267886817,3.77564443,3.7369856,7.0793334,5.203668507,4.692237454,5.4233333,8.11224942,10.35997751,10.30789222,10.393,11.7706667,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.01267123
331.1,"United States, Santa Barbara",-120.312,34.0396,1/13/2005 19:00,4/24/2007 20:00,Subtropical,3,15.70239647,19946,16814,0.728899806,0.574775166,0.549,1.30326669,1.881234214,1.587182392,1.5020912,3.21506664,2.494411623,2.171050338,2.0573333,3.9793333,3.38679328,2.95067769,2.831,5.07226668,7.3726897,7.3726897,7.3726897,7.3726897,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.276826484
331.2,"United States, Santa Barbara",-120.312,34.0396,1/13/2005 19:00,4/24/2007 20:00,Subtropical,9,4.878171062,19946,18973,1.062416827,0.761940444,0.68988505,2.2657,2.285970978,1.978193788,1.891,3.87986664,2.865311655,2.57117024,2.4283333,4.748,3.668830328,3.289623997,3.282,6.04506666,9.17783335,8.958789634,9.17783335,10.77236667,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.276826484
332.1,"United States, Santa Barbara",-120.0322,34.0379,4/21/2005 19:00,4/25/2007 15:00,Subtropical,3,3.491739056,17613,16998,1.067454209,0.816449412,0.8053333,2.11159998,2.22960336,1.896869152,1.7716667,3.6267334,2.781898673,2.46048831,2.2436667,4.30886669,3.462763883,3.169127389,3.13549995,5.28456669,9.28316665,9.142810458,9.28316665,10.56969997,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.010502283
332.2,"United States, Santa Barbara",-120.0322,34.0379,4/21/2005 19:00,4/25/2007 15:00,Subtropical,9,3.491739056,17613,16998,1.421175317,1.060237779,1.0613333,2.83546668,2.621551602,2.280100587,2.204,4.22406662,3.145394771,2.834109414,2.74666665,5.09203338,3.665906817,3.390533133,3.3810484,4.85950001,8.42900005,8.316148955,8.42900005,9.52873337,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,2.010502283
333.1,"United States, Santa Barbara",-120.0829,34.0246,1/15/2009 18:00,10/3/2012 12:00,Subtropical,3,15.06925038,32563,27656,0.634006921,0.526956372,0.5232,1.17694664,1.670618261,1.472216551,1.48247265,2.56588579,2.356034116,2.111896238,2.11447145,3.59182917,3.271387332,3.000089929,2.8333667,5.16690666,7.080244433,6.981980993,7.5895333,8.03460002,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.717237443
333.2,"United States, Santa Barbara",-120.0829,34.0246,1/15/2009 18:00,10/3/2012 12:00,Subtropical,9,1.431072076,32563,32097,0.733779706,0.575622185,0.584,1.4521143,1.803977209,1.62020952,1.73496665,2.7804125,2.363885149,2.157670671,2.314,3.62875334,3.081235609,2.87270847,3.0426607,4.60266,7.2392778,7.152087917,7.6342,8.19262672,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.717237443
334.1,"United States, Santa Barbara",-120.3523,34.0592,7/8/2008 4:00,8/19/2013 14:00,Subtropical,3,22.83076511,44843,34605,0.788436426,0.568765477,0.5149333,1.7372933,2.024296508,1.739161556,1.8214,3.68493335,2.603678317,2.333551025,2.3826667,4.35046664,3.241112798,3.000074759,2.9464,5.04112668,7.222291675,7.199922806,7.25223335,7.81885001,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.118949772
334.2,"United States, Santa Barbara",-120.3523,34.0592,7/8/2008 4:00,6/5/2013 8:00,Subtropical,9,14.38064921,43037,36848,1.159141001,0.791956595,0.796,2.5918,2.616427328,2.282127684,2.4329,4.4848,3.173134945,2.872492693,2.9308667,4.889,3.7409531,3.466193341,3.4053333,5.92929336,7.258758325,7.23687292,7.231,7.86727001,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.912785388
335.1,"United States, Santa Barbara",-119.796,33.9601,9/9/2004 22:00,2/24/2005 20:00,Subtropical,3,6.102704044,4031,3785,1.473816769,0.901651915,0.8226483,3.83229275,3.35493987,2.684369425,3.22368385,5.805596,3.714644318,3.117341853,3.4733103,5.669099,4.5600115,3.891677535,4.0045517,7.64464832,NA,NA,NA,NA,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,0.460045662
335.2,"United States, Santa Barbara",-119.796,33.9601,9/9/2004 22:00,2/24/2005 20:00,Subtropical,9,6.077896304,4031,3786,1.816783767,1.090996281,1.0987069,4.2545345,3.68564658,2.982119112,3.83731035,6.13326572,4.137907964,3.570326221,3.6886207,6.055046,4.84648508,4.193584009,4.264,7.91925522,NA,NA,NA,NA,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,0.460045662
336.1,"United States, Santa Barbara",-119.8244,34.0587,4/18/2000 17:00,2/24/2005 17:00,Subtropical,3,11.7101027,42553,37570,0.846682375,0.651299877,0.6518925,1.79208388,2.217534211,1.912119144,2.04516665,3.87058735,2.952879966,2.628464945,2.7823333,4.76433618,3.886988051,3.512530905,3.5012903,5.8539226,8.895612175,8.857156016,9.1695269,9.53434741,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.857534247
336.2,"United States, Santa Barbara",-119.8244,34.0587,4/18/2000 17:00,2/24/2005 17:00,Subtropical,9,9.700843654,42553,38425,1.130317927,0.841529761,0.8573333,2.3424138,2.551475072,2.235657814,2.3929731,4.352086,3.252974899,2.932838004,3.2189766,4.8872,4.08046314,3.736923258,4.1709368,6.16023123,8.764018725,8.744381144,8.92925345,9.29410106,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.857534247
337.1,"United States, Santa Barbara",-119.3604,34.0174,6/28/2000 17:00,6/27/2004 15:00,Subtropical,4,12.99980022,35039,30484,1.181120433,0.888643416,0.8471655,2.41564814,2.805278229,2.380027159,2.41449995,5.59439785,3.556813865,3.130943791,3.1241724,5.90559536,4.414510721,4.017363159,4.2471183,6.7665605,8.570168625,8.52109614,8.5782644,9.55057354,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.999771689
337.2,"United States, Santa Barbara",-119.3604,34.0174,6/28/2000 17:00,6/27/2004 15:00,Subtropical,12,13.05117155,35039,30466,1.970914179,1.451952761,1.42650535,4.36282584,3.822303613,3.329805464,3.5558068,6.709,4.656606411,4.195819051,4.7353333,7.04753332,5.422157442,4.978410862,5.2403448,7.68893334,8.985547675,8.936764301,8.9114624,10.02316131,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.999771689
337.3,"United States, Santa Barbara",-119.3604,34.0174,2/2/2001 18:00,6/27/2004 15:00,Subtropical,8,9.028943657,29782,27093,1.569572329,1.136396676,1.07048465,3.52802665,3.169386293,2.689799167,2.8448172,5.7493333,3.840949205,3.399264241,3.50559515,6.4342325,4.877817709,4.479363564,4.9944828,7.10523868,8.71201,8.650031727,8.667,9.73773368,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,3.399657534
338.1,"United States, Santa Barbara",-119.8548,33.9666,1/14/2005 16:00,2/1/2013 8:00,Subtropical,3,6.790639661,70553,65762,1.649460024,1.257302457,1.3243333,3.3488667,3.476003846,3.02987596,3.28035,5.69411331,4.210482593,3.760977753,4.0756667,6.4750667,5.255117856,4.807536506,5.27893335,7.65396669,10.47614584,10.42387979,10.68266665,11.44245337,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,8.053881279
338.2,"United States, Santa Barbara",-119.8548,33.9666,1/14/2005 16:00,6/1/2013 8:00,Subtropical,9,8.820285158,73433,66956,1.993453149,1.520592261,1.668,3.95243332,3.984579443,3.503265249,3.8189333,6.32229995,4.712795678,4.254323998,4.7886667,7.304,5.744312605,5.317393561,5.8116666,8.49613336,10.52702914,10.46988509,10.53446665,11.73955661,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,8.382648402
339.1,"United States, Santa Barbara",-119.6967,34.0307,4/18/2000 19:00,5/3/2013 8:00,Subtropical,3,7.399695543,114302,105844,0.879527293,0.687426365,0.71236665,1.73228966,2.120928851,1.891829823,1.8767414,3.55843796,2.872335118,2.614495306,2.6236667,4.5158933,3.791863571,3.510271181,3.49556665,5.60421932,9.579249608,9.537341557,9.6214667,10.54862794,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04805936
339.2,"United States, Santa Barbara",-119.6967,34.0307,4/18/2000 19:00,2/2/2013 8:00,Subtropical,9,10.45995256,112142,100412,1.056506163,0.800359959,0.8447667,2.11582643,2.473990893,2.217022515,2.226,4.1790591,3.213576657,2.946592667,2.95695695,5.0480613,4.126797923,3.855118075,3.9226667,6.23720002,9.668194645,9.643757902,9.7602903,10.492,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,12.80148402
340.1,"United States, Santa Barbara",-119.9416,34.066,1/13/2005 22:00,5/10/2013 4:00,Subtropical,3,5.670675681,72919,68784,0.748564757,0.600897597,0.614,1.44880002,1.982256437,1.761560206,1.90166665,3.1587667,2.651206098,2.393741532,2.472,4.22524664,3.588580673,3.286821068,3.3486667,5.25613335,9.434560425,9.355296998,9.37491665,10.8269567,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,8.323972603
340.2,"United States, Santa Barbara",-119.9416,34.066,1/13/2005 22:00,5/10/2013 4:00,Subtropical,9,9.110108477,72919,66276,0.943658578,0.721393747,0.7515333,1.8955357,2.1662268,1.907350387,1.94823335,3.46692669,2.819669238,2.530094349,2.61026665,4.35338333,3.607564706,3.296650482,3.371,5.65656,9.154485725,9.05220464,9.3630667,10.0873,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,8.323972603
341.1,"United States, Santa Barbara",-119.56,34.0549,4/27/2000 20:00,5/10/2013 4:00,Subtropical,3,14.91041497,114249,97214,0.921893097,0.707985316,0.7019248,1.797,2.198322889,1.910378753,1.9106667,3.73908168,2.791819191,2.501802867,2.4496667,4.75955844,3.593831397,3.282835597,3.28198275,5.6938833,9.222234918,9.149702182,9.1170667,10.7574828,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04200913
341.2,"United States, Santa Barbara",-119.56,34.0549,4/27/2000 20:00,5/10/2013 4:00,Subtropical,9,11.90995107,114249,100642,1.223314171,0.894012462,0.8939333,2.57070114,2.733976772,2.353243387,2.359,4.9742095,3.409876519,3.041306944,3.1333334,5.7581613,4.205667307,3.852222089,3.9580645,6.52493336,9.4219387,9.345987346,9.2687666,11.2624667,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04200913
342.1,"United States, Santa Barbara",-119.5384,34.0116,4/27/2000 19:00,5/12/2013 11:00,Subtropical,3,19.13039675,114305,92438,1.344835737,1.06919851,1.0685333,2.6025334,3.168518757,2.75193761,2.76683335,5.45503225,4.116438969,3.654353015,3.7619355,6.64299998,5.147030815,4.687534854,5.12277955,7.63396673,10.21990547,10.15049706,10.00666665,12.15148161,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04840183
342.2,"United States, Santa Barbara",-119.5384,34.0116,4/27/2000 19:00,5/12/2013 11:00,Subtropical,9,15.37028127,114305,96736,1.793483641,1.370061052,1.3940191,3.73615159,3.637519476,3.205136083,3.309,6.0873333,4.615465792,4.153924019,4.3167314,7.16423336,5.471977692,5.036780367,5.6496667,8.16941336,10.9012141,10.83693301,11.06333335,12.52318175,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04840183
343.1,"United States, Santa Barbara",-120.3455,34.057,5/21/2003 19:00,6/29/2008 15:00,Subtropical,3,47.58044706,44781,23474,0.91129706,0.680045836,0.6648387,1.85430348,2.291201911,1.961508516,2.0531257,4.03008131,2.913322678,2.561870032,2.7095806,4.84368388,3.894863395,3.506948282,3.8263333,6.307172,8.96110345,8.878130954,8.96110345,9.93439997,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.111872146
343.2,"United States, Santa Barbara",-120.3455,34.057,4/26/2003 12:00,6/29/2008 15:00,Subtropical,9,49.23988719,45388,23039,1.191886994,0.830087653,0.86810345,2.61797385,2.665198288,2.274480372,2.3795288,4.57234444,3.346647019,2.909394178,2.942069,5.52927582,4.231305464,3.738855588,4.10442475,7.67541349,9.15666665,9.100819116,9.15666665,9.96448269,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.181164384
344.1,"United States, Santa Barbara",-120.3311,34.0159,4/27/2003 10:00,5/2/2013 8:00,Subtropical,3,4.519825495,87791,83823,1.562505334,1.238624816,1.3093333,3.0295714,3.137751512,2.757704861,2.8200968,5.40551728,3.862061357,3.475293642,3.5346667,6.11672637,4.64036711,4.262877131,4.2403,7.2605714,9.36048187,9.261931191,8.9395005,10.78276003,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.0216895
344.2,"United States, Santa Barbara",-120.3311,34.0159,4/27/2003 0:00,5/2/2013 8:00,Subtropical,9,3.700413435,87801,84552,1.805675758,1.454523289,1.5703333,3.4176667,3.353230499,3.007257551,3.02116665,5.60827006,4.047726231,3.706875905,3.7406667,6.243625,4.824669802,4.505518668,4.48463105,7.30103332,9.31006261,9.208174651,9.14804295,10.44178621,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.02283105
345.1,"United States, Santa Barbara",-120.08,34.0261,4/17/2003 1:00,1/15/2009 18:00,Subtropical,3,54.05014082,50418,23167,0.675104352,0.558606327,0.556129,1.20490386,1.693934739,1.539780114,1.6130929,2.53561145,2.3024851,2.117340943,2.037885,3.4562069,3.094416444,2.88247022,2.9313333,4.5948258,8.1673925,8.154155397,8.1673925,8.53924194,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.755251142
345.2,"United States, Santa Barbara",-120.08,34.0261,4/17/2003 3:00,1/15/2009 18:00,Subtropical,9,54.04038401,50416,23171,0.890417278,0.651533889,0.6586207,1.85251262,2.135279194,1.853041109,1.99687095,3.61113444,2.724486545,2.447789334,2.5648276,4.1958065,3.294284664,3.037414326,3.1648276,4.72479394,8.1200287,8.096453885,8.1200287,8.61467238,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,5.755022831
346.1,"United States, Santa Barbara",-120.1278,33.8958,4/17/2003 5:00,10/2/2012 19:00,Subtropical,3,4.159886209,82959,79508,2.42018515,1.775915239,1.9715,5.01789997,3.947815676,3.367892187,3.6076,6.9311067,4.543851112,4.011723168,4.2624334,7.69272682,5.274219122,4.760537906,4.9786667,8.5478133,10.0879277,10.00046414,9.9936,11.29759482,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,9.470091324
346.2,"United States, Santa Barbara",-120.1278,33.8958,3/6/2003 3:00,6/1/2013 8:00,Subtropical,9,5.099926476,89766,85188,2.759074375,2.12704314,2.3936,5.3475982,4.168323745,3.655854665,3.86783905,6.98170063,4.732116954,4.27785851,4.4376667,7.6648,5.337893023,4.917368554,4.77596665,8.30110472,10.04968007,9.970128255,10.11075005,11.0837133,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,10.24714612
347.1,"United States, Santa Barbara",-119.9101,34.051,4/27/2000 16:00,5/20/2013 16:00,Subtropical,3,11.29033667,114505,101577,1.242266537,0.881060566,0.8895,2.71782872,2.910329418,2.427409938,2.64148945,5.02507793,3.496329569,3.028850663,3.1126667,5.93059998,4.365629835,3.918682764,4.2973333,7.20896564,9.67945662,9.592405629,9.56559425,11.37282794,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.07123288
347.2,"United States, Santa Barbara",-119.9101,34.051,4/27/2000 16:00,5/20/2013 16:00,Subtropical,9,14.33998515,114505,98085,1.625319011,1.087840146,1.1436667,3.67463402,3.460539922,2.862275502,3.2083333,6.08349472,4.042382232,3.491439956,3.7114667,6.7328254,4.93659045,4.43360942,5.2093333,7.8194667,9.614794991,9.501253497,10.0793333,11.4269248,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.07123288
348.1,"United States, Santa Barbara",-119.67,33.9783,4/27/2000 18:00,5/10/2013 4:00,Subtropical,3,7.159674751,114251,106071,1.603146937,1.28166662,1.35559995,3.09016667,3.31990533,2.929339629,3.13683335,5.44996661,4.059959123,3.667557461,3.9713333,6.3531862,4.927370195,4.548357395,4.9535633,7.43676,10.44930239,10.39897833,10.302,11.8730133,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04223744
348.2,"United States, Santa Barbara",-119.67,33.9783,4/27/2000 18:00,5/10/2013 4:00,Subtropical,9,5.99031956,114251,107407,2.044311771,1.574229128,1.69976665,4.0869624,3.732289777,3.273001241,3.59273915,6.25299561,4.445440996,4.006160756,4.3905,7.04500001,5.264507519,4.878849997,5.3912689,7.78353551,10.54167002,10.47581387,10.398,12.02412714,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,13.04223744
349.1,"United States, Santa Barbara",-119.7527,33.9594,4/27/2000 17:00,10/22/2004 16:00,Subtropical,3,7.489322758,39336,36390,1.872579282,1.493737859,1.652172,3.56341376,3.762951621,3.340287657,3.70325265,5.88160212,4.40606546,4.028013872,4.4605895,6.60419308,5.373803352,5.046489291,5.74905525,7.42852583,9.73667205,9.726029927,9.79067745,10.18489461,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.490296804
349.2,"United States, Santa Barbara",-119.7527,33.9594,4/27/2000 17:00,10/22/2004 16:00,Subtropical,9,7.400345739,39336,36425,2.395020506,1.876613233,2.20395295,4.4984483,4.23069573,3.738101298,4.448,6.57006574,4.832545367,4.395078764,5.0406667,7.20312258,5.708292031,5.320929066,5.9002781,7.68310904,9.8168138,9.801383352,9.76638175,10.42272905,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,4.490296804
350.1,"United States, Santa Barbara",-119.3958,34.0087,6/28/2000 19:00,4/13/2013 3:00,Subtropical,3,15.23998109,112113,95027,0.840442365,0.649184612,0.63333335,1.68156669,2.229410101,1.945218447,1.9579311,3.81533338,2.970766928,2.673972945,2.644,4.87539996,3.92371603,3.631720937,3.5548333,6.03633335,9.46873564,9.425846439,9.41131605,10.70193334,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,12.79817352
350.3,"United States, Santa Barbara",-119.3958,34.0087,2/2/2001 17:00,9/20/2012 5:00,Subtropical,9,13.75991995,101941,87914,1.145313648,0.842099445,0.83113985,2.37786239,2.711554015,2.338306456,2.3368,4.9698745,3.474006195,3.130158844,3.1316667,5.59117706,4.454913855,4.070894839,4.001,7.34473492,9.48438515,9.393394223,9.45416665,11.03493229,Miller Bob,Santa Barbara Coastal LTER,Miller Bob,spatial_block_61,11.6369863
351,"United States, Bodega Marine Laboratory (BML) Buoy",-123.083028,38.311806,9/13/2012 13:00,11/13/2018 20:00,Temperate,1,68.98956638,54056,16763,1.174191188,1.014650594,1.00904585,1.97406336,1.892758525,1.808921248,1.8650083,2.41554,2.45906125,2.427932201,2.2422125,2.89621,3.55961835,3.501949383,3.55961835,4.07013703,NA,NA,NA,NA,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_63,6.1706621
352,"United States, ca_weather_46145_5238_4013_530d",-132.44,54.37,5/5/2015 14:00,6/28/2021 7:00,Temperate,1,17.74091803,53898,44336,0.739346984,0.564440141,0.6,1.5,1.665800866,1.332152842,1.3,3.2,2.18974359,1.835457264,1.7,4.4,3.233333333,2.813799698,3,5.54,10.06,10.03087057,10,10.96,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_65,6.152625571
353,"United States, CINAR_DSG_MA101_sbe37_7960_7f64_bc5",-70.69934,42.21651,4/25/2014 4:40,4/29/2014 10:00,Temperate,0.9,0.492610837,609,606,1.317733333,1.263826943,1.4117,1.6429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,0.011567732
354,"United States, CINAR_DSG_MA204_sbe37_08e4_bdb7_3f6",-70.69803,42.217438,1/12/2016 15:30,3/8/2016 15:10,Temperate,0.9,0.520897929,8063,8021,0.671616364,0.558625063,0.5361,1.33448,1.8910125,1.713388808,1.5356,3.01933,2.230475,2.07870811,2.0821,3.16602,2.3844,2.3844,2.3844,2.3844,NA,NA,NA,NA,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,0.153386606
355,"United States, CINAR_DSG_MD205_sbe37_53da_a9e3_e6d",-75.00555,38.26539,8/2/2016 16:10,11/8/2016 20:10,Temperate,0.9,1.563273679,14137,13916,3.821254945,2.206850946,2.1952,9.6286,8.7912,6.042817731,5.6046,18.04505,10.6353,7.737235792,5.7224,19.84456,10.08656667,8.179910674,5.4868,16.86736,NA,NA,NA,NA,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_56,0.268949772
356,"United States, CINAR_DSG_ME303_sbe37_59ab_44e3_ae9",-70.33277,43.47214,6/12/2015 18:30,12/4/2015 16:50,Temperate,0.9,2.290500576,25191,24614,1.594955621,1.313433821,1.4742,2.88442,3.366764,3.03797767,3.1269,5.1875,4.380725,4.091693283,4.24155,6.10003,6.3473,6.195717814,6.5351,7.63628,NA,NA,NA,NA,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,0.479261796
357,"United States, CINAR_DSG_ME305_sbe37_b999_c42c_06b",-70.33336,43.471516,9/3/2016 18:30,12/6/2016 16:00,Temperate,0.9,3.749445348,13522,13015,1.008835306,0.915368876,0.9036,1.60928,2.4422,2.214075442,2.0213,4.26096,3.242333333,3.063486321,3.20245,4.48495,5.396866667,5.25051558,6.1128,6.30024,NA,NA,NA,NA,Micah Wengren,Integrated Ocean Observing System,Micah Wengren,spatial_block_67,0.257248858
